dist_BEATS_source,B1_T
-4.13700017413375,1.45200768132491
-4.13500017341863,1.45193256710781
-4.1330001727035,1.45186221232609
-4.13100017198837,1.45179962225102
-4.12900017127324,1.45175993544789
-4.12700017055811,1.45174455481607
-4.12500016984298,1.45175633327493
-4.12300016912786,1.45177915217046
-4.12100016841273,1.45183978237351
-4.1190001676976,1.45192330101663
-4.11700016698247,1.45200728263356
-4.11500016626734,1.45210668427418
-4.11300016555221,1.45220268664351
-4.11100016483709,1.45227030657277
-4.10900016412196,1.45232446114476
-4.10700016340683,1.45236366415619
-4.1050001626917,1.452359688767
-4.10300016197657,1.45234583951241
-4.10100016126144,1.45230559993962
-4.09900016054632,1.452240148779
-4.09700015983119,1.45217220973275
-4.09500015911606,1.45209514062132
-4.09300015840093,1.45202620989823
-4.0910001576858,1.45197329332034
-4.08900015697067,1.45194733071739
-4.08700015625555,1.45194433598067
-4.08500015554042,1.45195695475317
-4.08300015482529,1.45199744366294
-4.08100015411016,1.45205844029095
-4.07900015339503,1.45212544898763
-4.0770001526799,1.45220214725482
-4.07500015196478,1.45226439465147
-4.07300015124965,1.45232947544941
-4.07100015053452,1.45236778647128
-4.06900014981939,1.45240195307796
-4.06700014910426,1.4524066416808
-4.06500014838914,1.4523858225476
-4.06300014767401,1.45234306719901
-4.06100014695888,1.45226979366503
-4.05900014624375,1.45218434740444
-4.05700014552862,1.45209126800644
-4.05500014481349,1.45198232734884
-4.05300014409837,1.45188772546431
-4.05100014338324,1.45180358851332
-4.04900014266811,1.45173711626887
-4.04700014195298,1.45169689364495
-4.04500014123785,1.4516917280388
-4.04300014052272,1.45171236476261
-4.0410001398076,1.45175921288729
-4.03900013909247,1.45182404501851
-4.03700013837734,1.45190599587412
-4.03500013766221,1.45198834997525
-4.03300013694708,1.45207038484685
-4.03100013623195,1.45214911061591
-4.02900013551683,1.45220982294634
-4.0270001348017,1.45224468847575
-4.02500013408657,1.45226336936602
-4.02300013337144,1.45225295878537
-4.02100013265631,1.4522103776411
-4.01900013194118,1.45215209838275
-4.01700013122606,1.4520771484207
-4.01500013051093,1.45199440762177
-4.0130001297958,1.45190837341069
-4.01100012908067,1.45183074328244
-4.00900012836554,1.45177048206319
-4.00700012765041,1.45173928330606
-4.00500012693529,1.45172941257243
-4.00300012622016,1.45174422842972
-4.00100012550503,1.45178712103113
-3.9990001247899,1.45184669376747
-3.99700012407477,1.45192765401497
-3.99500012335964,1.45201803368116
-3.99300012264452,1.45210627739833
-3.99100012192939,1.45219121978851
-3.98900012121426,1.45226649539382
-3.98700012049913,1.45231251124128
-3.985000119784,1.45233777639905
-3.98300011906887,1.45233594010325
-3.98100011835375,1.45231017856214
-3.97900011763862,1.45225353665432
-3.97700011692349,1.45218224257678
-3.97500011620836,1.45210459088026
-3.97300011549323,1.45203051778198
-3.9710001147781,1.45196818692595
-3.96900011406298,1.45192094001456
-3.96700011334785,1.45189513658963
-3.96500011263272,1.45189197847261
-3.96300011191759,1.45190971147053
-3.96100011120246,1.45196925844115
-3.95900011048734,1.45204794672081
-3.95700010977221,1.45213264185884
-3.95500010905708,1.45222761046059
-3.95300010834195,1.45231769619691
-3.95100010762682,1.45238971322185
-3.94900010691169,1.45245536593218
-3.94700010619657,1.45249489829527
-3.94500010548144,1.45251231872686
-3.94300010476631,1.4525026900391
-3.94100010405118,1.45246746653093
-3.93900010333605,1.45241739175597
-3.93700010262092,1.45233844085874
-3.9350001019058,1.45225537049642
-3.93300010119067,1.45218605654424
-3.93100010047554,1.45211406861908
-3.92900009976041,1.45205892477644
-3.92700009904528,1.45202386621989
-3.92500009833015,1.45201568409171
-3.92300009761503,1.45202869966742
-3.9210000968999,1.45207593542714
-3.91900009618477,1.45215638734551
-3.91700009546964,1.45224935529838
-3.91500009475451,1.45234168394315
-3.91300009403938,1.45242747689667
-3.91100009332426,1.45250574727336
-3.90900009260913,1.45256114384857
-3.907000091894,1.45259573417505
-3.90500009117887,1.45260481959642
-3.90300009046374,1.45259048488994
-3.90100008974861,1.45253932010616
-3.89900008903349,1.45244446013779
-3.89700008831836,1.45234162731645
-3.89500008760323,1.45223257495648
-3.8930000868881,1.45212817693053
-3.89100008617297,1.45204219749471
-3.88900008545784,1.45197428052596
-3.88700008474272,1.451919813325
-3.88500008402759,1.45190188406836
-3.88300008331246,1.45191210199095
-3.88100008259733,1.45194548536352
-3.8790000818822,1.45200671126404
-3.87700008116708,1.45208760596231
-3.87500008045195,1.45217787783577
-3.87300007973682,1.45227774743696
-3.87100007902169,1.45236594857573
-3.86900007830656,1.45242694106524
-3.86700007759143,1.45246434941565
-3.86500007687631,1.45248086121456
-3.86300007616118,1.45247176051576
-3.86100007544605,1.45243445470601
-3.85900007473092,1.45237054093582
-3.85700007401579,1.45228841673732
-3.85500007330066,1.45219173154759
-3.85300007258554,1.45209438968294
-3.85100007187041,1.45201199493119
-3.84900007115528,1.45194844899462
-3.84700007044015,1.4519008651216
-3.84500006972502,1.45187414345102
-3.84300006900989,1.45188463850431
-3.84100006829477,1.451916444977
-3.83900006757964,1.4519785520009
-3.83700006686451,1.45206367535462
-3.83500006614938,1.45215300897908
-3.83300006543425,1.45224451081974
-3.83100006471912,1.4523318965594
-3.829000064004,1.45240411053846
-3.82700006328887,1.45245027866716
-3.82500006257374,1.45246389913756
-3.82300006185861,1.45244884352504
-3.82100006114348,1.45240190940784
-3.81900006042835,1.45232867692442
-3.81700005971323,1.45224461614348
-3.8150000589981,1.45214278744456
-3.81300005828297,1.45204036131197
-3.81100005756784,1.45194969608425
-3.80900005685271,1.45187643766853
-3.80700005613758,1.45182032034869
-3.80500005542246,1.451797221573
-3.80300005470733,1.45179514386325
-3.8010000539922,1.45182268300873
-3.79900005327707,1.45187794302879
-3.79700005256194,1.45195239491125
-3.79500005184682,1.45204491401136
-3.79300005113169,1.45213369122292
-3.79100005041656,1.45221709299727
-3.78900004970143,1.45228788377351
-3.7870000489863,1.45233367120404
-3.78500004827117,1.45235817990737
-3.78300004755605,1.4523569341403
-3.78100004684092,1.45232089405497
-3.77900004612579,1.45226216698844
-3.77700004541066,1.4521839248819
-3.77500004469553,1.45208565209336
-3.7730000439804,1.45198756164123
-3.77100004326528,1.45188466717781
-3.76900004255015,1.45178921589091
-3.76700004183502,1.45172505648925
-3.76500004111989,1.45168458996664
-3.76300004040476,1.45167256234962
-3.76100003968963,1.45169079294024
-3.7590000389745,1.45172817969137
-3.75700003825938,1.45179230518249
-3.75500003754425,1.45187872891964
-3.75300003682912,1.45196584341466
-3.75100003611399,1.45205187131867
-3.74900003539886,1.452128829608
-3.74700003468373,1.45218869580873
-3.74500003396861,1.45222756299072
-3.74300003325348,1.4522320330355
-3.74100003253835,1.45220586781277
-3.73900003182322,1.45214552446847
-3.73700003110809,1.45205624463521
-3.73500003039296,1.45196051034881
-3.73300002967784,1.45185500900611
-3.73100002896271,1.45175525497345
-3.72900002824758,1.45167461304407
-3.72700002753245,1.45161266749004
-3.72500002681732,1.45157677339476
-3.72300002610219,1.4515702743039
-3.72100002538707,1.45160329989054
-3.71900002467194,1.45166579962858
-3.71700002395681,1.45174818717894
-3.71500002324168,1.45184116244238
-3.71300002252655,1.45193938966922
-3.71100002181142,1.45204428529331
