E[eV] theta[mrad] theta[deg]
35490 7.16021 0.410249813427367
35500 7.1576 0.410100271442838
35510 7.15585 0.41000000382869
35520 7.15323 0.409849888886366
35530 7.15149 0.409750194230013
35540 7.14974 0.409649926615865
35550 7.148 0.409550231959512
35560 7.14538 0.409400117017188
35570 7.14363 0.40929984940304
35580 7.14189 0.409200154746688
35590 7.13927 0.409050039804363
35600 7.13752 0.408949772190215
35610 7.13578 0.408850077533863
35620 7.13403 0.408749809919715
35630 7.13142 0.408600267935186
35640 7.12967 0.408500000321038
35650 7.12792 0.40839973270689
35660 7.12531 0.408250190722361
35670 7.12356 0.408149923108213
35680 7.12182 0.40805022845186
35690 7.1192 0.407900113509536
35700 7.11745 0.407799845895388
35710 7.11571 0.407700151239035
35720 7.11396 0.407599883624887
35730 7.11222 0.407500188968534
35740 7.1096 0.40735007402621
35750 7.10785 0.407249806412062
35760 7.10524 0.407100264427533
35770 7.10349 0.406999996813385
35780 7.10175 0.406900302157032
35790 7.1 0.406800034542884
35800 7.09825 0.406699766928737
35810 7.09564 0.406550224944207
35820 7.09389 0.40644995733006
35830 7.09127 0.406299842387735
35840 7.08953 0.406200147731383
35850 7.08778 0.406099880117235
35860 7.08604 0.406000185460882
35870 7.08429 0.405899917846734
35880 7.08255 0.405800223190381
35890 7.0808 0.405699955576233
35900 7.07731 0.405499993305733
35910 7.07556 0.405399725691585
35920 7.07382 0.405300031035232
35930 7.07207 0.405199763421084
35940 7.07033 0.405100068764731
35950 7.06858 0.404999801150583
35960 7.06684 0.404900106494231
35970 7.06422 0.404749991551906
35980 7.0616 0.404599876609582
35990 7.05986 0.404500181953229
36000 7.05811 0.404399914339082
36010 7.05637 0.404300219682729
36020 7.05462 0.404199952068581
36030 7.05288 0.404100257412228
36040 7.05113 0.40399998979808
36050 7.04851 0.403849874855756
36060 7.04677 0.403750180199403
36070 7.04415 0.403600065257079
36080 7.0424 0.403499797642931
36090 7.04066 0.403400102986578
36100 7.03891 0.40329983537243
36110 7.03717 0.403200140716077
36120 7.03542 0.40309987310193
36130 7.0328 0.402949758159605
36140 7.03106 0.402850063503253
36150 7.02931 0.402749795889105
36160 7.0267 0.402600253904576
36170 7.02495 0.402499986290428
36180 7.02321 0.402400291634075
36190 7.02146 0.402300024019927
36200 7.01971 0.402199756405779
36210 7.0171 0.40205021442125
36220 7.01535 0.401949946807102
36230 7.01361 0.401850252150749
36240 7.01186 0.401749984536601
36250 7.01012 0.401650289880249
36260 7.0075 0.401500174937924
36270 7.00575 0.401399907323776
36280 7.00401 0.401300212667424
36290 7.00226 0.401199945053276
36300 6.99964 0.401049830110952
36310 6.9979 0.400950135454599
36320 6.99615 0.400849867840451
36330 6.99441 0.400750173184098
36340 6.99266 0.40064990556995
36350 6.99092 0.400550210913597
36360 6.9883 0.400400095971273
36370 6.98655 0.400299828357125
36380 6.98481 0.400200133700773
36390 6.98219 0.400050018758448
36400 6.98044 0.3999497511443
36410 6.9787 0.399850056487948
36420 6.97695 0.3997497888738
36430 6.97521 0.399650094217447
36440 6.97346 0.399549826603299
36450 6.97172 0.399450131946946
36460 6.96997 0.399349864332798
36470 6.96735 0.399199749390474
36480 6.96561 0.399100054734121
36490 6.96299 0.398949939791797
36500 6.96125 0.398850245135444
36510 6.9595 0.398749977521296
36520 6.95776 0.398650282864944
36530 6.95601 0.398550015250796
36540 6.95426 0.398449747636648
36550 6.95252 0.398350052980295
36560 6.95077 0.398249785366147
36570 6.94903 0.398150090709794
36580 6.94728 0.398049823095647
36590 6.94379 0.397849860825146
36600 6.94205 0.397750166168793
36610 6.9403 0.397649898554645
36620 6.93856 0.397550203898292
36630 6.93681 0.397449936284145
36640 6.93507 0.397350241627792
36650 6.93332 0.397249974013644
36660 6.93158 0.397150279357291
36670 6.92983 0.397050011743143
36680 6.92808 0.396949744128995
36690 6.92634 0.396850049472643
36700 6.92372 0.396699934530318
36710 6.92198 0.396600239873966
36720 6.92023 0.396499972259818
36730 6.91761 0.396349857317493
36740 6.91587 0.396250162661141
36750 6.91412 0.396149895046993
36760 6.91238 0.39605020039064
36770 6.91063 0.395949932776492
36780 6.90889 0.395850238120139
36790 6.90714 0.395749970505991
36800 6.9054 0.395650275849639
36810 6.90278 0.395500160907314
36820 6.90103 0.395399893293167
36830 6.89929 0.395300198636814
36840 6.89754 0.395199931022666
36850 6.8958 0.395100236366313
36860 6.89405 0.394999968752165
36870 6.89231 0.394900274095812
36880 6.88969 0.394750159153488
36890 6.88794 0.39464989153934
36900 6.8862 0.394550196882988
36910 6.88445 0.39444992926884
36920 6.88271 0.394350234612487
36930 6.88096 0.394249966998339
36940 6.87834 0.394099852056015
36950 6.8766 0.394000157399662
36960 6.87485 0.393899889785514
36970 6.87311 0.393800195129161
36980 6.87136 0.393699927515013
36990 6.86962 0.393600232858661
37000 6.86787 0.393499965244513
37010 6.86613 0.39340027058816
37020 6.86438 0.393300002974012
37030 6.86263 0.393199735359864
37040 6.86089 0.393100040703511
37050 6.85827 0.392949925761187
37060 6.85653 0.392850231104834
37070 6.85478 0.392749963490686
37080 6.85216 0.392599848548362
37090 6.85042 0.392500153892009
37100 6.84867 0.392399886277861
37110 6.84693 0.392300191621509
37120 6.84518 0.392199924007361
37130 6.84344 0.392100229351008
37140 6.84169 0.39199996173686
37150 6.83995 0.391900267080507
37160 6.8382 0.39179999946636
37170 6.83645 0.391699731852212
37180 6.83471 0.391600037195859
37190 6.83296 0.391499769581711
37200 6.83122 0.391400074925358
37210 6.82947 0.39129980731121
37220 6.82773 0.391200112654858
37230 6.82598 0.39109984504071
37240 6.82424 0.391000150384357
37250 6.82162 0.390850035442033
37260 6.819 0.390699920499708
37270 6.81726 0.390600225843356
37280 6.81551 0.390499958229208
37290 6.81377 0.390400263572855
37300 6.81202 0.390299995958707
37310 6.81028 0.390200301302354
37320 6.80853 0.390100033688206
37330 6.80678 0.389999766074058
37340 6.80504 0.389900071417706
37350 6.80329 0.389799803803558
37360 6.80155 0.389700109147205
37370 6.7998 0.389599841533057
37380 6.79806 0.389500146876704
37390 6.79631 0.389399879262557
37400 6.79457 0.389300184606204
37410 6.79282 0.389199916992056
37420 6.79108 0.389100222335703
37430 6.78933 0.388999954721555
37440 6.78671 0.388849839779231
37450 6.78497 0.388750145122878
37460 6.78322 0.38864987750873
37470 6.78148 0.388550182852377
37480 6.77973 0.38844991523823
37490 6.77799 0.388350220581877
37500 6.77624 0.388249952967729
37510 6.7745 0.388150258311376
37520 6.77275 0.388049990697228
37530 6.77101 0.387950296040876
37540 6.76926 0.387850028426728
37550 6.76751 0.38774976081258
37560 6.76577 0.387650066156227
37570 6.76402 0.387549798542079
37580 6.76141 0.38740025655755
37590 6.75966 0.387299988943402
37600 6.75792 0.387200294287049
37610 6.75617 0.387100026672901
37620 6.75442 0.386999759058753
37630 6.75268 0.386900064402401
37640 6.75093 0.386799796788253
37650 6.74919 0.3867001021319
37660 6.74744 0.386599834517752
37670 6.7457 0.386500139861399
37680 6.74395 0.386399872247251
37690 6.74221 0.386300177590899
37700 6.73959 0.386150062648574
37710 6.73784 0.386049795034427
37720 6.7361 0.385950100378074
37730 6.73435 0.385849832763926
37740 6.73261 0.385750138107573
37750 6.73086 0.385649870493425
37760 6.72912 0.385550175837073
37770 6.72737 0.385449908222925
37780 6.72563 0.385350213566572
37790 6.72388 0.385249945952424
37800 6.72214 0.385150251296071
37810 6.72039 0.385049983681923
37820 6.71865 0.384950289025571
37830 6.7169 0.384850021411423
37840 6.71515 0.384749753797275
37850 6.71341 0.384650059140922
37860 6.71166 0.384549791526774
37870 6.70992 0.384450096870421
37880 6.70817 0.384349829256273
37890 6.70643 0.384250134599921
37900 6.70468 0.384149866985773
37910 6.70294 0.38405017232942
37920 6.70119 0.383949904715272
37930 6.69945 0.383850210058919
37940 6.6977 0.383749942444771
37950 6.69596 0.383650247788419
37960 6.69421 0.383549980174271
37970 6.69247 0.383450285517918
37980 6.69072 0.38335001790377
37990 6.68897 0.383249750289622
38000 6.68723 0.383150055633269
38010 6.68548 0.383049788019122
38020 6.68374 0.382950093362769
38030 6.68199 0.382849825748621
38040 6.68025 0.382750131092268
38050 6.6785 0.38264986347812
38060 6.67676 0.382550168821768
38070 6.67501 0.38244990120762
38080 6.67327 0.382350206551267
38090 6.67152 0.382249938937119
38100 6.66978 0.382150244280766
38110 6.66803 0.382049976666618
38120 6.66629 0.381950282010265
38130 6.66454 0.381850014396118
38140 6.66279 0.38174974678197
38150 6.66105 0.381650052125617
38160 6.6593 0.381549784511469
38170 6.65756 0.381450089855116
38180 6.65581 0.381349822240968
38190 6.65407 0.381250127584616
38200 6.65232 0.381149859970468
38210 6.65058 0.381050165314115
38220 6.64883 0.380949897699967
38230 6.64709 0.380850203043614
38240 6.64534 0.380749935429466
38250 6.6436 0.380650240773114
38260 6.64185 0.380549973158966
38270 6.64011 0.380450278502613
38280 6.63836 0.380350010888465
38290 6.63661 0.380249743274317
38300 6.63487 0.380150048617965
38310 6.63312 0.380049781003817
38320 6.63138 0.379950086347464
38330 6.62963 0.379849818733316
38340 6.62789 0.379750124076963
38350 6.62614 0.379649856462815
38360 6.6244 0.379550161806462
38370 6.62265 0.379449894192315
38380 6.62091 0.379350199535962
38390 6.61916 0.379249931921814
38400 6.61742 0.379150237265461
38410 6.61567 0.379049969651313
38420 6.61393 0.378950274994961
38430 6.61218 0.378850007380813
38440 6.61043 0.378749739766665
38450 6.60869 0.378650045110312
38460 6.60782 0.378600197782136
38470 6.60607 0.378499930167988
38480 6.60433 0.378400235511635
38490 6.60258 0.378299967897487
38500 6.60084 0.378200273241134
38510 6.59909 0.378100005626986
38520 6.59734 0.377999738012838
38530 6.5956 0.377900043356486
38540 6.59385 0.377799775742338
38550 6.59211 0.377700081085985
38560 6.59036 0.377599813471837
38570 6.58862 0.377500118815484
38580 6.58687 0.377399851201337
38590 6.58513 0.377300156544984
38600 6.58338 0.377199888930836
38610 6.58164 0.377100194274483
38620 6.57989 0.376999926660335
38630 6.57815 0.376900232003983
38640 6.5764 0.376799964389835
38650 6.57466 0.376700269733482
38660 6.57291 0.376600002119334
38670 6.57116 0.376499734505186
38680 6.56942 0.376400039848833
38690 6.56767 0.376299772234685
38700 6.56593 0.376200077578333
38710 6.56418 0.376099809964185
38720 6.56244 0.376000115307832
38730 6.56069 0.375899847693684
38740 6.55895 0.375800153037331
38750 6.5572 0.375699885423183
38760 6.55546 0.375600190766831
38770 6.55371 0.375499923152683
38780 6.55284 0.375450075824506
38790 6.55109 0.375349808210358
38800 6.54935 0.375250113554006
38810 6.5476 0.375149845939858
38820 6.54586 0.375050151283505
38830 6.54411 0.374949883669357
38840 6.54237 0.374850189013004
38850 6.54062 0.374749921398856
38860 6.53888 0.374650226742504
38870 6.53713 0.374549959128356
38880 6.53539 0.374450264472003
38890 6.53364 0.374349996857855
38900 6.53277 0.374300149529679
38910 6.53102 0.374199881915531
38920 6.52928 0.374100187259178
38930 6.52753 0.37399991964503
38940 6.52579 0.373900224988677
38950 6.52404 0.37379995737453
38960 6.5223 0.373700262718177
38970 6.52055 0.373599995104029
38980 6.51881 0.373500300447676
38990 6.51706 0.373400032833528
39000 6.51619 0.373350185505352
39010 6.51444 0.373249917891204
39020 6.5127 0.373150223234851
39030 6.51095 0.373049955620703
39040 6.50921 0.372950260964351
39050 6.50746 0.372849993350203
39060 6.50571 0.372749725736055
39070 6.50397 0.372650031079702
39080 6.50222 0.372549763465554
39090 6.50048 0.372450068809201
39100 6.49873 0.372349801195053
39110 6.49699 0.372250106538701
39120 6.49524 0.372149838924553
39130 6.4935 0.3720501442682
39140 6.49175 0.371949876654052
39150 6.49001 0.371850181997699
39160 6.48913 0.371799761711728
39170 6.48739 0.371700067055375
39180 6.48564 0.371599799441227
39190 6.48477 0.371549952113051
39200 6.48303 0.371450257456698
39210 6.48128 0.37134998984255
39220 6.47954 0.371250295186197
39230 6.47779 0.37115002757205
39240 6.47604 0.371049759957902
39250 6.4743 0.370950065301549
39260 6.47255 0.370849797687401
39270 6.47081 0.370750103031048
39280 6.46906 0.3706498354169
39290 6.46732 0.370550140760547
39300 6.46557 0.3704498731464
39310 6.46383 0.370350178490047
39320 6.46208 0.370249910875899
39330 6.46034 0.370150216219546
39340 6.45859 0.370049948605398
39350 6.45772 0.370000101277222
39360 6.45597 0.369899833663074
39370 6.4551 0.369849986334898
39380 6.45336 0.369750291678545
39390 6.45161 0.369650024064397
39400 6.44986 0.369549756450249
39410 6.44812 0.369450061793896
39420 6.44637 0.369349794179748
39430 6.44463 0.369250099523396
39440 6.44288 0.369149831909248
39450 6.44114 0.369050137252895
39460 6.43939 0.368949869638747
39470 6.43765 0.368850174982394
39480 6.4359 0.368749907368247
39490 6.43503 0.36870006004007
39500 6.43328 0.368599792425922
39510 6.43154 0.368500097769569
39520 6.42979 0.368399830155422
39530 6.42805 0.368300135499069
39540 6.42718 0.368250288170892
39550 6.42543 0.368150020556745
39560 6.42368 0.368049752942597
39570 6.42194 0.367950058286244
39580 6.42019 0.367849790672096
39590 6.41845 0.367750096015743
39600 6.4167 0.367649828401595
39610 6.41496 0.367550133745243
39620 6.41409 0.367500286417066
39630 6.41234 0.367400018802918
39640 6.41059 0.36729975118877
39650 6.40885 0.367200056532418
39660 6.4071 0.36709978891827
39670 6.40536 0.367000094261917
39680 6.40361 0.366899826647769
39690 6.40187 0.366800131991416
39700 6.401 0.36675028466324
39710 6.39925 0.366650017049092
39720 6.3975 0.366549749434944
39730 6.39576 0.366450054778591
39740 6.39489 0.366400207450415
39750 6.39314 0.366299939836267
39760 6.3914 0.366200245179914
39770 6.38965 0.366099977565766
39780 6.38791 0.366000282909414
39790 6.38616 0.365900015295266
39800 6.38441 0.365799747681118
39810 6.38267 0.365700053024765
39820 6.38092 0.365599785410617
39830 6.38005 0.365549938082441
39840 6.37831 0.365450243426088
39850 6.37743 0.365399823140117
39860 6.37569 0.365300128483764
39870 6.37394 0.365199860869616
39880 6.3722 0.365100166213263
39890 6.37045 0.364999898599115
39900 6.36871 0.364900203942763
39910 6.36696 0.364799936328615
39920 6.36522 0.364700241672262
39930 6.36347 0.364599974058114
39940 6.36173 0.364500279401761
39950 6.35998 0.364400011787613
39960 6.35998 0.364400011787613
39970 6.35823 0.364299744173465
39980 6.35649 0.364200049517113
39990 6.35474 0.364099781902965
40000 6.353 0.364000087246612
40010 6.35125 0.363899819632464
40020 6.34951 0.363800124976111
40030 6.34776 0.363699857361963
40040 6.34602 0.363600162705611
40050 6.34427 0.363499895091463
40060 6.34253 0.36340020043511
40070 6.34165 0.363349780149139
40080 6.34078 0.363299932820962
40090 6.33904 0.363200238164609
40100 6.33729 0.363099970550461
40110 6.33555 0.363000275894109
40120 6.3338 0.362900008279961
40130 6.33205 0.362799740665813
40140 6.33031 0.36270004600946
40150 6.32856 0.362599778395312
40160 6.32769 0.362549931067136
40170 6.32595 0.362450236410783
40180 6.3242 0.362349968796635
40190 6.32333 0.362300121468459
40200 6.32158 0.362199853854311
40210 6.31984 0.362100159197958
40220 6.31809 0.36199989158381
40230 6.31635 0.361900196927457
40240 6.3146 0.36179992931331
40250 6.31286 0.361700234656957
40260 6.31198 0.361649814370985
40270 6.31024 0.361550119714633
40280 6.30849 0.361449852100485
40290 6.30675 0.361350157444132
40300 6.30587 0.36129973715816
40310 6.30413 0.361200042501808
40320 6.30238 0.36109977488766
40330 6.30064 0.361000080231307
40340 6.29889 0.360899812617159
40350 6.29802 0.360849965288983
40360 6.29628 0.36075027063263
40370 6.29453 0.360650003018482
40380 6.29278 0.360549735404334
40390 6.29104 0.360450040747981
40400 6.29017 0.360400193419805
40410 6.28842 0.360299925805657
40420 6.28668 0.360200231149304
40430 6.28493 0.360099963535156
40440 6.28406 0.36005011620698
40450 6.28231 0.359949848592832
40460 6.28057 0.359850153936479
40470 6.27882 0.359749886322332
40480 6.27708 0.359650191665979
40490 6.27533 0.359549924051831
40500 6.27446 0.359500076723655
40510 6.27271 0.359399809109507
40520 6.27184 0.35934996178133
40530 6.2701 0.359250267124978
40540 6.26835 0.359149999510829
40550 6.2666 0.359049731896682
40560 6.26486 0.358950037240329
40570 6.26311 0.358849769626181
40580 6.26137 0.358750074969828
40590 6.2605 0.358700227641652
40600 6.25962 0.35864980735568
40610 6.25788 0.358550112699328
40620 6.25613 0.35844984508518
40630 6.25439 0.358350150428827
40640 6.25264 0.358249882814679
40650 6.2509 0.358150188158326
40660 6.24915 0.358049920544178
40670 6.24741 0.357950225887826
40680 6.24741 0.357950225887826
40690 6.24566 0.357849958273678
40700 6.24392 0.357750263617325
40710 6.24217 0.357649996003177
40720 6.24043 0.357550301346824
40730 6.23868 0.357450033732676
40740 6.23693 0.357349766118529
40750 6.23519 0.357250071462176
40760 6.23519 0.357250071462176
40770 6.23344 0.357149803848028
40780 6.2317 0.357050109191675
40790 6.22995 0.356949841577527
40800 6.22821 0.356850146921174
40810 6.22646 0.356749879307027
40820 6.22472 0.356650184650674
40830 6.22297 0.356549917036526
40840 6.2221 0.356500069708349
40850 6.22123 0.356450222380173
40860 6.21948 0.356349954766025
40870 6.21774 0.356250260109672
40880 6.21599 0.356149992495525
40890 6.21424 0.356049724881377
40900 6.2125 0.355950030225024
40910 6.21163 0.355900182896848
40920 6.20988 0.3557999152827
40930 6.20901 0.355750067954523
40940 6.20726 0.355649800340375
40950 6.20552 0.355550105684023
40960 6.20377 0.355449838069875
40970 6.20203 0.355350143413522
40980 6.20116 0.355300296085346
40990 6.19941 0.355200028471198
41000 6.19766 0.35509976085705
41010 6.19679 0.355049913528873
41020 6.19505 0.354950218872521
41030 6.1933 0.354849951258373
41040 6.19156 0.35475025660202
41050 6.19068 0.354699836316048
41060 6.18894 0.354600141659696
41070 6.18719 0.354499874045548
41080 6.18545 0.354400179389195
41090 6.18457 0.354349759103224
41100 6.18283 0.354250064446871
41110 6.18108 0.354149796832723
41120 6.18021 0.354099949504547
41130 6.17847 0.354000254848194
41140 6.17672 0.353899987234046
41150 6.17497 0.353799719619898
41160 6.1741 0.353749872291722
41170 6.17236 0.353650177635369
41180 6.17061 0.353549910021221
41190 6.16974 0.353500062693045
41200 6.16799 0.353399795078897
41210 6.16625 0.353300100422544
41220 6.1645 0.353199832808396
41230 6.16276 0.353100138152043
41240 6.16189 0.353050290823867
41250 6.16014 0.352950023209719
41260 6.15927 0.352900175881543
41270 6.15752 0.352799908267395
41280 6.15578 0.352700213611042
41290 6.15403 0.352599945996894
41300 6.15229 0.352500251340541
41310 6.15141 0.35244983105457
41320 6.15054 0.352399983726393
41330 6.1488 0.352300289070041
41340 6.14705 0.352200021455893
41350 6.1453 0.352099753841745
41360 6.14356 0.352000059185392
41370 6.14181 0.351899791571244
41380 6.14094 0.351849944243068
41390 6.14007 0.351800096914891
41400 6.13832 0.351699829300743
41410 6.13658 0.351600134644391
41420 6.13483 0.351499867030243
41430 6.13309 0.35140017237389
41440 6.13134 0.351299904759742
41450 6.13134 0.351299904759742
41460 6.1296 0.351200210103389
41470 6.12785 0.351099942489241
41480 6.12611 0.351000247832889
41490 6.12436 0.350899980218741
41500 6.12262 0.350800285562388
41510 6.12174 0.350749865276417
41520 6.12087 0.35070001794824
41530 6.11912 0.350599750334092
41540 6.11738 0.350500055677739
41550 6.11563 0.350399788063592
41560 6.11389 0.350300093407239
41570 6.11302 0.350250246079062
41580 6.11214 0.350199825793091
41590 6.1104 0.350100131136738
41600 6.10865 0.34999986352259
41610 6.10691 0.349900168866238
41620 6.10516 0.34979990125209
41630 6.10429 0.349750053923913
41640 6.10254 0.349649786309765
41650 6.10167 0.349599938981589
41660 6.09993 0.349500244325236
41670 6.09818 0.349399976711088
41680 6.09644 0.349300282054736
41690 6.09556 0.349249861768764
41700 6.09382 0.349150167112411
41710 6.09294 0.34909974682644
41720 6.0912 0.349000052170087
41730 6.08945 0.348899784555939
41740 6.08771 0.348800089899586
41750 6.08684 0.34875024257141
41760 6.08509 0.348649974957262
41770 6.08422 0.348600127629086
41780 6.08247 0.348499860014938
41790 6.08073 0.348400165358585
41800 6.07898 0.348299897744437
41810 6.07811 0.348250050416261
41820 6.07636 0.348149782802113
41830 6.07462 0.34805008814576
41840 6.07375 0.348000240817584
41850 6.072 0.347899973203436
41860 6.07026 0.347800278547083
41870 6.06938 0.347749858261112
41880 6.06764 0.347650163604759
41890 6.06589 0.347549895990611
41900 6.06502 0.347500048662435
41910 6.06327 0.347399781048287
41920 6.0624 0.34734993372011
41930 6.06066 0.347250239063758
41940 6.05891 0.34714997144961
41950 6.05717 0.347050276793257
41960 6.05629 0.346999856507285
41970 6.05455 0.346900161850932
41980 6.05367 0.346849741564961
41990 6.05193 0.346750046908608
42000 6.05018 0.34664977929446
42010 6.04844 0.346550084638108
42020 6.04757 0.346500237309931
42030 6.04582 0.346399969695783
42040 6.04495 0.346350122367607
42050 6.0432 0.346249854753459
42060 6.04146 0.346150160097106
42070 6.03971 0.346049892482958
42080 6.03884 0.346000045154782
42090 6.03797 0.345950197826606
42100 6.03622 0.345849930212458
42110 6.03448 0.345750235556105
42120 6.03273 0.345649967941957
42130 6.03186 0.345600120613781
42140 6.03099 0.345550273285604
42150 6.02924 0.345450005671456
42160 6.02749 0.345349738057309
42170 6.02575 0.345250043400956
42180 6.024 0.345149775786808
42190 6.02313 0.345099928458631
42200 6.02226 0.345050081130455
42210 6.02051 0.344949813516307
42220 6.01877 0.344850118859954
42230 6.01702 0.344749851245807
42240 6.01528 0.344650156589454
42250 6.01528 0.344650156589454
42260 6.01353 0.344549888975306
42270 6.01179 0.344450194318953
42280 6.01004 0.344349926704805
42290 6.0083 0.344250232048453
42300 6.0083 0.344250232048453
42310 6.00655 0.344149964434305
42320 6.00481 0.344050269777952
42330 6.00306 0.343950002163804
42340 6.00131 0.343849734549656
42350 6.00044 0.34379988722148
42360 5.99957 0.343750039893303
42370 5.99782 0.343649772279155
42380 5.99608 0.343550077622803
42390 5.99433 0.343449810008655
42400 5.99259 0.343350115352302
42410 5.99259 0.343350115352302
42420 5.99084 0.343249847738154
42430 5.9891 0.343150153081801
42440 5.98735 0.343049885467653
42450 5.98561 0.342950190811301
42460 5.98473 0.342899770525329
42470 5.98386 0.342849923197153
42480 5.98212 0.3427502285408
42490 5.98037 0.342649960926652
42500 5.97863 0.342550266270299
42510 5.97775 0.342499845984328
42520 5.97688 0.342449998656151
42530 5.97513 0.342349731042004
42540 5.97339 0.342250036385651
42550 5.97164 0.342149768771503
42560 5.97077 0.342099921443327
42570 5.9699 0.34205007411515
42580 5.96815 0.341949806501002
42590 5.96641 0.34185011184465
42600 5.96466 0.341749844230502
42610 5.96379 0.341699996902325
42620 5.96204 0.341599729288177
42630 5.96117 0.341549881960001
42640 5.95943 0.341450187303648
42650 5.95855 0.341399767017677
42660 5.95681 0.341300072361324
42670 5.95506 0.341199804747176
42680 5.95419 0.341149957419
42690 5.95245 0.341050262762647
42700 5.95157 0.340999842476675
42710 5.94983 0.340900147820323
42720 5.94808 0.340799880206175
42730 5.94721 0.340750032877998
42740 5.94546 0.34064976526385
42750 5.94459 0.340599917935674
42760 5.94285 0.340500223279321
42770 5.9411 0.340399955665173
42780 5.94023 0.340350108336997
42790 5.93848 0.340249840722849
42800 5.93761 0.340199993394673
42810 5.93586 0.340099725780525
42820 5.93412 0.340000031124172
42830 5.93325 0.339950183795996
42840 5.93237 0.339899763510024
42850 5.93063 0.339800068853671
42860 5.92888 0.339699801239523
42870 5.92714 0.339600106583171
42880 5.92627 0.339550259254994
42890 5.92539 0.339499838969023
42900 5.92365 0.33940014431267
42910 5.9219 0.339299876698522
42920 5.92016 0.339200182042169
42930 5.91928 0.339149761756198
42940 5.91841 0.339099914428022
42950 5.91667 0.339000219771669
42960 5.91492 0.338899952157521
42970 5.91318 0.338800257501168
42980 5.91318 0.338800257501168
42990 5.91143 0.33869998988702
43000 5.90969 0.338600295230667
43010 5.90794 0.33850002761652
43020 5.90619 0.338399760002372
43030 5.90619 0.338399760002372
43040 5.90445 0.338300065346019
43050 5.9027 0.338199797731871
43060 5.90096 0.338100103075518
43070 5.90009 0.338050255747342
43080 5.89921 0.33799983546137
43090 5.89747 0.337900140805018
43100 5.89572 0.33779987319087
43110 5.89398 0.337700178534517
43120 5.89398 0.337700178534517
43130 5.89223 0.337599910920369
43140 5.89049 0.337500216264016
43150 5.88874 0.337399948649868
43160 5.88787 0.337350101321692
43170 5.887 0.337300253993516
43180 5.88525 0.337199986379368
43190 5.8835 0.33709971876522
43200 5.88176 0.337000024108867
43210 5.88089 0.336950176780691
43220 5.88001 0.336899756494719
43230 5.87827 0.336800061838366
43240 5.87652 0.336699794224219
43250 5.87565 0.336649946896042
43260 5.87478 0.336600099567866
43270 5.87303 0.336499831953718
43280 5.87129 0.336400137297365
43290 5.86954 0.336299869683217
43300 5.86867 0.336250022355041
43310 5.8678 0.336200175026864
43320 5.86605 0.336099907412717
43330 5.86431 0.336000212756364
43340 5.86343 0.335949792470392
43350 5.86256 0.335899945142216
43360 5.86082 0.335800250485863
43370 5.85907 0.335699982871715
43380 5.8582 0.335650135543539
43390 5.85645 0.335549867929391
43400 5.85558 0.335500020601215
43410 5.85383 0.335399752987067
43420 5.85209 0.335300058330714
43430 5.85122 0.335250211002538
43440 5.85034 0.335199790716566
43450 5.8486 0.335100096060213
43460 5.84685 0.334999828446065
43470 5.84598 0.334949981117889
43480 5.84423 0.334849713503741
43490 5.84336 0.334799866175565
43500 5.84162 0.334700171519212
43510 5.84074 0.33464975123324
43520 5.839 0.334550056576888
43530 5.83813 0.334500209248711
43540 5.83638 0.334399941634563
43550 5.83551 0.334350094306387
43560 5.83376 0.334249826692239
43570 5.83202 0.334150132035886
43580 5.83115 0.33410028470771
43590 5.8294 0.334000017093562
43600 5.82853 0.333950169765386
43610 5.82678 0.333849902151238
43620 5.82591 0.333800054823061
43630 5.82416 0.333699787208914
43640 5.82329 0.333649939880737
43650 5.82155 0.333550245224384
43660 5.8198 0.333449977610237
43670 5.81893 0.33340013028206
43680 5.81806 0.333350282953884
43690 5.81631 0.333250015339736
43700 5.81456 0.333149747725588
43710 5.81369 0.333099900397412
43720 5.81282 0.333050053069235
43730 5.81107 0.332949785455087
43740 5.80933 0.332850090798735
43750 5.80846 0.332800243470558
43760 5.80758 0.332749823184587
43770 5.80584 0.332650128528234
43780 5.80409 0.332549860914086
43790 5.80322 0.33250001358591
43800 5.80235 0.332450166257733
43810 5.8006 0.332349898643585
43820 5.79886 0.332250203987233
43830 5.79711 0.332149936373085
43840 5.79711 0.332149936373085
43850 5.79537 0.332050241716732
43860 5.79362 0.331949974102584
43870 5.79188 0.331850279446231
43880 5.79188 0.331850279446231
43890 5.79013 0.331750011832083
43900 5.78838 0.331649744217935
43910 5.78664 0.331550049561583
43920 5.78664 0.331550049561583
43930 5.78489 0.331449781947435
43940 5.78315 0.331350087291082
43950 5.7814 0.331249819676934
43960 5.7814 0.331249819676934
43970 5.77966 0.331150125020581
43980 5.77791 0.331049857406433
43990 5.77617 0.330950162750081
44000 5.77617 0.330950162750081
44010 5.77442 0.330849895135933
44020 5.77268 0.33075020047958
44030 5.77093 0.330649932865432
44040 5.77093 0.330649932865432
44050 5.76919 0.330550238209079
44060 5.76744 0.330449970594931
44070 5.7657 0.330350275938579
44080 5.76482 0.330299855652607
44090 5.76395 0.330250008324431
44100 5.7622 0.330149740710283
44110 5.76046 0.33005004605393
44120 5.75959 0.330000198725754
44130 5.75871 0.329949778439782
44140 5.75697 0.32985008378343
44150 5.75522 0.329749816169282
44160 5.75435 0.329699968841105
44170 5.75348 0.329650121512929
44180 5.75173 0.329549853898781
44190 5.74999 0.329450159242428
44200 5.74911 0.329399738956457
44210 5.74824 0.32934989162828
44220 5.7465 0.329250196971928
