Photon Energy [eV],[oe 4] Transmitivity
1.604934934934934972e+04,6.885634320910556383e-01
1.610930930930930845e+04,6.912009240916919817e-01
1.616926926926926899e+04,6.938124544420755102e-01
1.622922922922922953e+04,6.963982627645162182e-01
1.628918918918919007e+04,6.989585881024080738e-01
1.634914914914914880e+04,7.014936688414967758e-01
1.640910910910910752e+04,7.040037426350989058e-01
1.646906906906906806e+04,7.064890463331593429e-01
1.652902902902902861e+04,7.089498159149756340e-01
1.658898898898898915e+04,7.113862864254886231e-01
1.664894894894894969e+04,7.137986919149633680e-01
1.670890890890891023e+04,7.161872653819765233e-01
1.676886886886886714e+04,7.185522387195497629e-01
1.682882882882882768e+04,7.208938426643358710e-01
1.688878878878878822e+04,7.232123067487203905e-01
1.694874874874874877e+04,7.255078592557415718e-01
1.700870870870870931e+04,7.277807271767119390e-01
1.706866866866866985e+04,7.300311361714355574e-01
1.712862862862863039e+04,7.322593105309267436e-01
1.718858858858858730e+04,7.344654731425211969e-01
1.724854854854854784e+04,7.366498454572929511e-01
1.730850850850850838e+04,7.388126474596806714e-01
1.736846846846846893e+04,7.409540976392323675e-01
1.742842842842842947e+04,7.430744129643886975e-01
1.748838838838839001e+04,7.451738088582241515e-01
1.754834834834834692e+04,7.472524991760484125e-01
1.760830830830830746e+04,7.493106961848136072e-01
1.766826826826826800e+04,7.513486105442331864e-01
1.772822822822822855e+04,7.533664512895583698e-01
1.778818818818818909e+04,7.553644258159293301e-01
1.784814814814814963e+04,7.573427398642290642e-01
1.790810810810810653e+04,7.593015975084007607e-01
1.796806806806806708e+04,7.612412011441392901e-01
1.802802802802802762e+04,7.631617514789037493e-01
1.808798798798798816e+04,7.650634475232075404e-01
1.814794794794794871e+04,7.669464865831052691e-01
1.820790790790790925e+04,7.688110642538499295e-01
1.826786786786786615e+04,7.706573744146396621e-01
1.832782782782782670e+04,7.724856092244319905e-01
1.838778778778778724e+04,7.742959591187533741e-01
1.844774774774774778e+04,7.760886128074743207e-01
1.850770770770770832e+04,7.778637572734979910e-01
1.856766766766766887e+04,7.796215777723167761e-01
1.862762762762762941e+04,7.813622578324077583e-01
1.868758758758758631e+04,7.830859792564043298e-01
1.874754754754754686e+04,7.847929221230355301e-01
1.880750750750750740e+04,7.864832647897648243e-01
1.886746746746746794e+04,7.881571838961218823e-01
1.892742742742742848e+04,7.898148543676670741e-01
1.898738738738738903e+04,7.914564494205768019e-01
1.904734734734734593e+04,7.930821405668047053e-01
1.910730730730730647e+04,7.946920976197952013e-01
1.916726726726726702e+04,7.962864887007143899e-01
1.922722722722722756e+04,7.978654802451766725e-01
1.928718718718718810e+04,7.994292370104383316e-01
1.934714714714714864e+04,8.009779220830236524e-01
1.940710710710710555e+04,8.025116968867747058e-01
1.946706706706706609e+04,8.040307211912858243e-01
1.952702702702702663e+04,8.055351531207094462e-01
1.958698698698698718e+04,8.070251491629045759e-01
1.964694694694694772e+04,8.085008641789108719e-01
1.970690690690690826e+04,8.099624514127324870e-01
1.976686686686686517e+04,8.114100625013963564e-01
1.982682682682682571e+04,8.128438474852867079e-01
1.988678678678678625e+04,8.142639548187216025e-01
1.994674674674674679e+04,8.156705313807632862e-01
2.000670670670670734e+04,8.170637050645265242e-01
2.006666666666666788e+04,8.184434992185737334e-01
2.012662662662662842e+04,8.198101974570006778e-01
2.018658658658658533e+04,8.211639412889250034e-01
2.024654654654654587e+04,8.225048706632270834e-01
2.030650650650650641e+04,8.238331239818490470e-01
2.036646646646646695e+04,8.251488381131784067e-01
2.042642642642642750e+04,8.264521484055193934e-01
2.048638638638638804e+04,8.277431887006201361e-01
2.054634634634634494e+04,8.290220913472673425e-01
2.060630630630630549e+04,8.302889872149223915e-01
2.066626626626626603e+04,8.315440057074002800e-01
2.072622622622622657e+04,8.327872747765764361e-01
2.078618618618618711e+04,8.340189209361136280e-01
2.084614614614614766e+04,8.352390692752038603e-01
2.090610610610610456e+04,8.364478434723144895e-01
2.096606606606606510e+04,8.376453658089372256e-01
2.102602602602602565e+04,8.388317571833228126e-01
2.108598598598598619e+04,8.400071371242038287e-01
2.114594594594594673e+04,8.411716238044969485e-01
2.120590590590590728e+04,8.423253340549788915e-01
2.126586586586586418e+04,8.434683833779269557e-01
2.132582582582582472e+04,8.446008859607239128e-01
2.138578578578578527e+04,8.457229546894213801e-01
2.144574574574574581e+04,8.468347011622534559e-01
2.150570570570570635e+04,8.479362357031005049e-01
2.156566566566566689e+04,8.490276673748952119e-01
2.162562562562562744e+04,8.501091039929700166e-01
2.168558558558558434e+04,8.511806521383423751e-01
2.174554554554554488e+04,8.522424171709274132e-01
2.180550550550550543e+04,8.532945032426871856e-01
2.186546546546546597e+04,8.543370133107006659e-01
2.192542542542542651e+04,8.553700491501612380e-01
2.198538538538538705e+04,8.563937113672913659e-01
2.204534534534534396e+04,8.574080994121797694e-01
2.210530530530530450e+04,8.584133115915305590e-01
2.216526526526526504e+04,8.594094450813286601e-01
2.222522522522522559e+04,8.603965959394158647e-01
2.228518518518518613e+04,8.613748591179753999e-01
2.234514514514514667e+04,8.623443284759296779e-01
2.240510510510510358e+04,8.633050967912359042e-01
2.246506506506506412e+04,8.642572557730947569e-01
2.252502502502502466e+04,8.652008960740562582e-01
2.258498498498498520e+04,8.661361073020346080e-01
2.264494494494494575e+04,8.670629780322146596e-01
2.270490490490490629e+04,8.679815958188700220e-01
2.276486486486486319e+04,8.688920472070699175e-01
2.282482482482482374e+04,8.697944177442911151e-01
2.288478478478478428e+04,8.706887919919223950e-01
2.294474474474474482e+04,8.715752535366727560e-01
2.300470470470470536e+04,8.724538850018688230e-01
2.306466466466466591e+04,8.733247680586505579e-01
2.312462462462462281e+04,8.741879834370660518e-01
2.318458458458458335e+04,8.750436109370561821e-01
2.324454454454454390e+04,8.758917294393377961e-01
2.330450450450450444e+04,8.767324169161796465e-01
2.336446446446446498e+04,8.775657504420734112e-01
2.342442442442442552e+04,8.783918062043004626e-01
2.348438438438438607e+04,8.792106595133922786e-01
2.354434434434434297e+04,8.800223848134843818e-01
2.360430430430430351e+04,8.808270556925666961e-01
2.366426426426426406e+04,8.816247448926273211e-01
2.372422422422422460e+04,8.824155243196935006e-01
2.378418418418418514e+04,8.831994650537640101e-01
2.384414414414414568e+04,8.839766373586427362e-01
2.390410410410410259e+04,8.847471106916623418e-01
2.396406406406406313e+04,8.855109537133073472e-01
2.402402402402402367e+04,8.862682342967346250e-01
2.408398398398398422e+04,8.870190195371875364e-01
2.414394394394394476e+04,8.877633757613103693e-01
2.420390390390390530e+04,8.885013685363623015e-01
2.426386386386386221e+04,8.892330626793237824e-01
2.432382382382382275e+04,8.899585222659104344e-01
2.438378378378378329e+04,8.906778106394774852e-01
2.444374374374374383e+04,8.913909904198334955e-01
2.450370370370370438e+04,8.920981235119479491e-01
2.456366366366366492e+04,8.927992711145631421e-01
2.462362362362362182e+04,8.934944937287091493e-01
2.468358358358358237e+04,8.941838511661203137e-01
2.474354354354354291e+04,8.948674025575551472e-01
2.480350350350350345e+04,8.955452063610208624e-01
2.486346346346346400e+04,8.962173203699037582e-01
2.492342342342342454e+04,8.968838017210017943e-01
2.498338338338338508e+04,8.975447069024700131e-01
2.504334334334334199e+04,8.982000917616657087e-01
2.510330330330330253e+04,8.988500115129073320e-01
2.516326326326326307e+04,8.994945207451388036e-01
2.522322322322322361e+04,9.001336734295052322e-01
2.528318318318318416e+04,9.007675229268367056e-01
2.534314314314314470e+04,9.013961219950459292e-01
2.540310310310310160e+04,9.020195227964347140e-01
2.546306306306306215e+04,9.026377769049165334e-01
2.552302302302302269e+04,9.032509353131500385e-01
2.558298298298298323e+04,9.038590484395868652e-01
2.564294294294294377e+04,9.044621661354362852e-01
2.570290290290290432e+04,9.050603376915440368e-01
2.576286286286286122e+04,9.056536118451886663e-01
2.582282282282282176e+04,9.062420367867972670e-01
2.588278278278278231e+04,9.068256601665745098e-01
2.594274274274274285e+04,9.074045291010573999e-01
2.600270270270270339e+04,9.079786901795842136e-01
2.606266266266266393e+04,9.085481894706898265e-01
2.612262262262262084e+04,9.091130725284172209e-01
2.618258258258258138e+04,9.096733843985552737e-01
2.624254254254254192e+04,9.102291696247993835e-01
2.630250250250250247e+04,9.107804722548344944e-01
2.636246246246246301e+04,9.113273358463451768e-01
2.642242242242242355e+04,9.118698034729501023e-01
2.648238238238238409e+04,9.124079177300634669e-01
2.654234234234234100e+04,9.129417207406843593e-01
2.660230230230230154e+04,9.134712541611144099e-01
2.666226226226226208e+04,9.139965591866022754e-01
2.672222222222222263e+04,9.145176765569215105e-01
2.678218218218218317e+04,9.150346465618754976e-01
2.684214214214214371e+04,9.155475090467365407e-01
2.690210210210210062e+04,9.160563034176162356e-01
2.696206206206206116e+04,9.165610686467663415e-01
2.702202202202202170e+04,9.170618432778187001e-01
2.708198198198198224e+04,9.175586654309542123e-01
2.714194194194194279e+04,9.180515728080104187e-01
2.720190190190190333e+04,9.185406026975233562e-01
2.726186186186186023e+04,9.190257919797079067e-01
2.732182182182182078e+04,9.195071771313727549e-01
2.738178178178178132e+04,9.199847942307778359e-01
2.744174174174174186e+04,9.204586789624265020e-01
2.750170170170170240e+04,9.209288666217998465e-01
2.756166166166166295e+04,9.213953921200316310e-01
2.762162162162161985e+04,9.218582899885222615e-01
2.768158158158158039e+04,9.223175943834965862e-01
2.774154154154154094e+04,9.227733390905048516e-01
2.780150150150150148e+04,9.232255575288632610e-01
2.786146146146146202e+04,9.236742827560440183e-01
2.792142142142142256e+04,9.241195474720036440e-01
2.798138138138138311e+04,9.245613840234633285e-01
2.804134134134134001e+04,9.249998244081294452e-01
2.810130130130130055e+04,9.254349002788641032e-01
2.816126126126126110e+04,9.258666429478022986e-01
2.822122122122122164e+04,9.262950833904166625e-01
2.828118118118118218e+04,9.267202522495312511e-01
2.834114114114114273e+04,9.271421798392841529e-01
2.840110110110109963e+04,9.275608961490395821e-01
2.846106106106106017e+04,9.279764308472536749e-01
2.852102102102102072e+04,9.283888132852854413e-01
2.858098098098098126e+04,9.287980725011656391e-01
2.864094094094094180e+04,9.292042372233151326e-01
2.870090090090090234e+04,9.296073358742145132e-01
2.876086086086085925e+04,9.300073965740311976e-01
2.882082082082081979e+04,9.304044471441983433e-01
2.888078078078078033e+04,9.307985151109489097e-01
2.894074074074074088e+04,9.311896277088036467e-01
2.900070070070070142e+04,9.315778118840183364e-01
2.906066066066066196e+04,9.319630942979849619e-01
2.912062062062061887e+04,9.323455013305894656e-01
2.918058058058057941e+04,9.327250590835290955e-01
2.924054054054053995e+04,9.331017933835858980e-01
2.930050050050050049e+04,9.334757297858609082e-01
2.936046046046046104e+04,9.338468935769648205e-01
2.942042042042042158e+04,9.342153097781716875e-01
2.948038038038038212e+04,9.345810031485286551e-01
2.954034034034033903e+04,9.349439981879315020e-01
2.960030030030029957e+04,9.353043191401558820e-01
2.966026026026026011e+04,9.356619899958560360e-01
2.972022022022022065e+04,9.360170344955204280e-01
2.978018018018018120e+04,9.363694761323928528e-01
2.984014014014014174e+04,9.367193381553582388e-01
2.990010010010009864e+04,9.370666435717877052e-01
2.996006006006005919e+04,9.374114151503517567e-01
3.002002002002001973e+04,9.377537161981361891e-01
3.007997997997998027e+04,9.380936178123995273e-01
3.013993993993994081e+04,9.384310508447124555e-01
3.019989989989990136e+04,9.387660371740411680e-01
3.025985985985985826e+04,9.390985984532874697e-01
3.031981981981981880e+04,9.394287561119165630e-01
3.037977977977977935e+04,9.397565313585498625e-01
3.043973973973973989e+04,9.400819451835243923e-01
3.049969969969970043e+04,9.404050183614225400e-01
3.055965965965966097e+04,9.407257714535668391e-01
3.061961961961961788e+04,9.410442248104865515e-01
3.067957957957957842e+04,9.413603985743493885e-01
3.073953953953953896e+04,9.416743126813669207e-01
3.079949949949949951e+04,9.419859868641665690e-01
3.085945945945946005e+04,9.422954406541339534e-01
3.091941941941942059e+04,9.426026933837285959e-01
3.097937937937938113e+04,9.429077641887672057e-01
3.103933933933933804e+04,9.432106720106808728e-01
3.109929929929929858e+04,9.435114355987415102e-01
3.115925925925925912e+04,9.438100735122633145e-01
3.121921921921921967e+04,9.441066041227745842e-01
3.127917917917918021e+04,9.444010456161624489e-01
3.133913913913914075e+04,9.446934159947919518e-01
3.139909909909909766e+04,9.449837330795982648e-01
3.145905905905905820e+04,9.452720145121520368e-01
3.151901901901901874e+04,9.455582777566997610e-01
3.157897897897897928e+04,9.458425401021781642e-01
3.163893893893893983e+04,9.461248186642046143e-01
3.169889889889890037e+04,9.464051303870408827e-01
3.175885885885885727e+04,9.466834920455352576e-01
3.181881881881881782e+04,9.469599202470363464e-01
3.187877877877877836e+04,9.472344314332883375e-01
3.193873873873873890e+04,9.475070418822980622e-01
3.199869869869869945e+04,9.477777677101826281e-01
3.205865865865865999e+04,9.480466248729905177e-01
3.211861861861861689e+04,9.483136291685034802e-01
3.217857857857857744e+04,9.485787962380147764e-01
3.223853853853853798e+04,9.488421415680841076e-01
3.229849849849849852e+04,9.491036804922744485e-01
3.235845845845845906e+04,9.493634281928626795e-01
3.241841841841841961e+04,9.496213997025335640e-01
3.247837837837838015e+04,9.498776099060497469e-01
3.253833833833833705e+04,9.501320735419039876e-01
3.259829829829829760e+04,9.503848052039475247e-01
3.265825825825825814e+04,9.506358193430017867e-01
3.271821821821821868e+04,9.508851302684493412e-01
3.277817817817817559e+04,9.511327521498033066e-01
3.283813813813813613e+04,9.513786990182606651e-01
3.289809809809809667e+04,9.516229847682351473e-01
3.295805805805805721e+04,9.518656231588701333e-01
3.301801801801801776e+04,9.521066278155352336e-01
3.307797797797797830e+04,9.523460122313037735e-01
3.313793793793793884e+04,9.525837897684117372e-01
3.319789789789789938e+04,9.528199736596990599e-01
3.325785785785785993e+04,9.530545770100341540e-01
3.331781781781782047e+04,9.532876127977205627e-01
3.337777777777778101e+04,9.535190938758859591e-01
3.343773773773773428e+04,9.537490329738559369e-01
3.349769769769769482e+04,9.539774426985092592e-01
3.355765765765765536e+04,9.542043355356177869e-01
3.361761761761761591e+04,9.544297238511697534e-01
3.367757757757757645e+04,9.546536198926772743e-01
3.373753753753753699e+04,9.548760357904683138e-01
3.379749749749749753e+04,9.550969835589623314e-01
3.385745745745745808e+04,9.553164750979306064e-01
3.391741741741741862e+04,9.555345221937429079e-01
3.397737737737737916e+04,9.557511365205960674e-01
3.403733733733733970e+04,9.559663296417322265e-01
3.409729729729730025e+04,9.561801130106369895e-01
3.415725725725726079e+04,9.563924979722285835e-01
3.421721721721721406e+04,9.566034957640285885e-01
3.427717717717717460e+04,9.568131175173210101e-01
3.433713713713713514e+04,9.570213742582973637e-01
3.439709709709709568e+04,9.572282769091859933e-01
3.445705705705705623e+04,9.574338362893708432e-01
3.451701701701701677e+04,9.576380631164949087e-01
3.457697697697697731e+04,9.578409680075508081e-01
3.463693693693693785e+04,9.580425614799594758e-01
3.469689689689689840e+04,9.582428539526337552e-01
3.475685685685685894e+04,9.584418557470323341e-01
3.481681681681681948e+04,9.586395770881989131e-01
