Photon Energy [eV],Flux [Photons/s/0.1%bw]
9.462525050100199587e+04,2.432423271433813095e+09
9.498396793587174034e+04,2.368725017712263107e+09
9.534268537074148480e+04,2.306648646485845089e+09
9.570140280561121472e+04,2.246154647780825138e+09
9.606012024048095918e+04,2.187204401613311768e+09
9.641883767535070365e+04,2.129760161082806349e+09
9.677755511022043356e+04,2.073785035636741638e+09
9.713627254509017803e+04,2.019242974512889385e+09
9.749498997995992249e+04,1.966098750365974188e+09
9.785370741482965241e+04,1.914317943084042549e+09
9.821242484969939687e+04,1.863866923799663782e+09
9.857114228456912679e+04,1.814712839100482464e+09
9.892985971943887125e+04,1.766823595443035841e+09
9.928857715430861572e+04,1.720167843773377895e+09
9.964729458917834563e+04,1.674714964357493877e+09
1.000060120240480901e+05,1.630435044196400881e+09
1.003647294589178346e+05,1.587298584862762690e+09
1.007234468937875645e+05,1.545277388835165501e+09
1.010821643286573089e+05,1.504343605943536282e+09
1.014408817635270534e+05,1.464470042649003267e+09
1.017995991983967833e+05,1.425630148181721926e+09
1.021583166332665278e+05,1.387798000898355484e+09
1.025170340681362723e+05,1.350948294859470129e+09
1.028757515030060022e+05,1.315056326626818895e+09
1.032344689378757466e+05,1.280097982280301809e+09
1.035931863727454911e+05,1.246049724654152393e+09
1.039519038076152210e+05,1.212888580791645765e+09
1.043106212424849655e+05,1.180592129617486954e+09
1.046693386773547099e+05,1.149138489826838732e+09
1.050280561122244399e+05,1.118506307989767313e+09
1.053867735470941843e+05,1.088674746869724274e+09
1.057454909819639288e+05,1.059623473954615712e+09
1.061042084168336587e+05,1.031332650198736310e+09
1.064629258517034032e+05,1.003782918973876953e+09
1.068216432865731476e+05,9.769553952277046442e+08
1.071803607214428775e+05,9.508316548474494219e+08
1.075390781563126220e+05,9.253937242268264294e+08
1.078977955911823665e+05,9.006240700340613127e+08
1.082565130260520964e+05,8.765055891787840128e+08
1.086152304609218409e+05,8.530215989755009413e+08
1.089739478957915853e+05,8.301558275012961626e+08
1.093326653306613152e+05,8.078924041453455687e+08
1.096913827655310597e+05,7.862158503477979898e+08
1.100501002004008042e+05,7.651110705255224705e+08
1.104088176352705341e+05,7.445633431821810007e+08
1.107675350701402785e+05,7.245583122000591755e+08
1.111262525050100085e+05,7.050819783110765219e+08
1.114849699398797529e+05,6.861206907443339825e+08
1.118436873747494974e+05,6.676611390475949049e+08
1.122024048096192273e+05,6.496903450800250769e+08
1.125611222444889718e+05,6.321956551735532284e+08
1.129198396793587162e+05,6.151647324601783752e+08
1.132785571142284462e+05,5.985855493625638485e+08
1.136372745490981906e+05,5.824463802452393770e+08
1.139959919839679351e+05,5.667357942237641811e+08
1.143547094188376650e+05,5.514426481291799545e+08
1.147134268537074095e+05,5.365560796251014471e+08
1.150721442885771539e+05,5.220655004748203158e+08
1.154308617234468838e+05,5.079605899557767510e+08
1.157895791583166283e+05,4.942312884187972546e+08
1.161482965931863728e+05,4.808677909895010591e+08
1.165070140280561027e+05,4.678605414092910886e+08
1.168657314629258472e+05,4.552002260133751035e+08
1.172244488977955916e+05,4.428777678432880044e+08
1.175831663326653215e+05,4.308843208913857341e+08
1.179418837675350660e+05,4.192112644748231769e+08
1.183006012024048105e+05,4.078501977365674376e+08
1.186593186372745404e+05,3.967929342709813714e+08
1.190180360721442848e+05,3.860314968715786934e+08
1.193767535070140293e+05,3.755581123985661268e+08
1.197354709418837592e+05,3.653652067638093829e+08
1.200941883767535037e+05,3.554454000308920741e+08
1.204529058116232482e+05,3.457915016279851794e+08
1.208116232464929781e+05,3.363965056712369919e+08
1.211703406813627225e+05,3.272535863964603543e+08
1.215290581162324524e+05,3.183560936969090700e+08
1.218877755511021969e+05,3.096975487649616003e+08
1.222464929859719414e+05,3.012716398355733156e+08
1.226052104208416713e+05,2.930722180293844938e+08
1.229639278557114158e+05,2.850932932934020758e+08
1.233226452905811602e+05,2.773290304372105002e+08
1.236813627254508901e+05,2.697737452626914382e+08
1.240400801603206346e+05,2.624219007852713466e+08
1.243987975951903791e+05,2.552681035447484553e+08
1.247575150300601090e+05,2.483071000037724972e+08
1.251162324649298534e+05,2.415337730320961475e+08
1.254749498997995979e+05,2.349431384747431576e+08
1.258336673346693278e+05,2.285303418022661209e+08
1.261923847695390723e+05,2.222906548413037658e+08
1.265511022044088168e+05,2.162194725836834013e+08
1.269098196392785467e+05,2.103123100723326206e+08
1.272685370741482911e+05,2.045647993623053730e+08
