Photon Energy [eV],[oe 1] Transmitivity 100umAl,[oe 2] Transmitivity 200umAl,[oe 3] Transmitivity 500umAl,[oe 2] Transmitivity 1mmAl,[oe 4] Transmitivity 10umCu,[oe 5] Transmitivity 20umCu,[oe 3] Transmitivity 50umCu,[oe 4] Transmitivity 10umFe,[oe 5] Transmitivity 50umFe,[oe 3] Transmitivity 75umPd,[oe 1] Transmitivity 5mmGraphite,[oe 2] Transmitivity 20mmGraphite,[oe 1] Transmitivity 700umCVD,[oe 4] Transmitivity 1mAir,[oe 1] Transmitivity_1.5mmSi,[oe 2] Transmitivity_25umMo
10712.9129129129,0.561057742116966,0.314785789989388,0.055595264169729,0.003090833398102,0.195519683213369,0.038227946523856,0.00028572775213,0.326911457840374,0.003733797079271,0.000247844859101,0.175790501010582,0.000954952160466,0.620087753827338,0.608891133429142,6.2134340692126E-05,0.162720532393344
10772.8728728729,0.566357688123851,0.320761030896993,0.05827120532777,0.003395533370351,0.200046321205906,0.040018530628017,0.000320370741339,0.332378302498612,0.004056610659169,0.000280756819303,0.18061889050193,0.0010642721086,0.624723801274617,0.613791670820972,7.26674781297164E-05,0.167242771934351
10832.8328328328,0.57159168931799,0.326717059297394,0.061014004339675,0.003722708725562,0.204600548515893,0.041861384453004,0.000358536990209,0.337824576238916,0.004400035731936,0.000317223637628,0.185465456288445,0.001183183567345,0.629287789359823,0.618621352008177,8.47016965165376E-05,0.171793257637189
10892.7927927928,0.576760133333985,0.332652251403436,0.063822846199419,0.004073355696995,0.209180738748218,0.04375658146325,0.000400505479414,0.343249189502142,0.004764832103224,0.000357531758283,0.190327934449349,0.001312230529748,0.633780664641965,0.623380940139588,9.84070952445709E-05,0.176370141550443
10952.7527527528,0.581863434697008,0.3385650566374,0.066696851214106,0.004448469961877,0.213785272569791,0.04570414276774,0.000446569357152,0.348651103977418,0.005151755263929,0.000401981144717,0.195204114914894,0.001451964083343,0.638203379066277,0.628071211560408,0.000113967345365,0.180971602737269
11012.7127127127,0.586902032838355,0.344453996149793,0.069635078394899,0.004849044143064,0.218412539672415,0.047704037486154,0.000497035998259,0.35402933133139,0.005561554841498,0.000450885174144,0.200091842737941,0.001602940992655,0.642556888498907,0.632692954136605,0.000131580163808,0.185595848776881
11072.6726726727,0.59187639020599,0.350317661283273,0.072636528875262,0.005276065327047,0.223060940642542,0.049756183240336,0.000552227012248,0.359382931928632,0.005994973078914,0.000504570479658,0.204989019144552,0.001765722249634,0.646842151363063,0.637246965679473,0.000151457750483,0.190241117118828
11132.6326326326,0.596786990466789,0.356154711990407,0.075700149341812,0.005730512610373,0.227728888737316,0.051860446765533,0.000612478198677,0.364711013547016,0.006452743346859,0.000563376740164,0.209893602376962,0.001940871600833,0.651060127371138,0.641734052465691,0.000173827184146,0.19490567629643
11192.5925925926,0.601634336797197,0.361963875213403,0.078824835464078,0.006213354685939,0.232414811566675,0.054016644635573,0.00067813944858,0.370012730091553,0.006935588694144,0.000627656418687,0.214803608342121,0.002128954060017,0.655211776347624,0.646155027848376,0.000198930773163,0.199587827005786
11252.5525525526,0.606418950259044,0.367743943233281,0.082009435310479,0.006725547479944,0.23711715268164,0.056224544095848,0.000749574591014,0.375287280309882,0.00744422044113,0.00069777444996,0.21971711107858,0.002330534414735,0.659298057137814,0.650510710954737,0.000227026357567,0.204285903056708
11312.5125125125,0.611141368257318,0.373493771995427,0.085252752738826,0.007268031849547,0.241834373069217,0.058483863997781,0.000827161184125,0.380533906512296,0.007979336820411,0.000774107878478,0.224632243054193,0.002546175735132,0.663319926597515,0.654801925466141,0.000258387559163,0.20899827220192
11372.4724724725,0.615802143076745,0.379212279417912,0.088553550750627,0.007841731350544,0.24656495255467,0.060794275828287,0.000911290250467,0.385751893298933,0.008541621668677,0.000857045448521,0.229547195306661,0.002776437893,0.667278338659232,0.65902949847651,0.000293303976731,0.213723336850765
11432.4324324324,0.620401840494085,0.384898443688448,0.091910554799462,0.008447550083545,0.251307391112176,0.063155404827608,0.00100236595667,0.390940566296534,0.009131743173217,0.000946987147901,0.234460217438579,0.003021876098674,0.671174243470466,0.663194259425143,0.000332081323805,0.218459534673571
11492.3923923924,0.624941038463107,0.390551301555347,0.09532245604457,0.009086370626369,0.256060210085107,0.065566831188829,0.001100805237868,0.396099290906867,0.009750352676137,0.00104434370746,0.239369617478157,0.003283039463009,0.675008586599991,0.667297039100211,0.000375041506852,0.223205339102718
11552.3523523524,0.629420325869292,0.396169946617406,0.098787914541748,0.009759052059508,0.260821953317467,0.068028091332339,0.00120703736768,0.401227471068761,0.010398083538948,0.001149536058548,0.24427376161636,0.003560469591208,0.67878230830817,0.671338668709298,0.00042252264212,0.227959259736308
11612.3123123123,0.633840301351385,0.401753527617214,0.102305562364501,0.010466428090717,0.26559118819815,0.070538679248505,0.001321503474816,0.406324548035468,0.011075550069812,0.001262994750947,0.249171073830756,0.003854699214797,0.682496342877552,0.675319979013544,0.000474879009837,0.232719842650199
11672.2722722723,0.638201572186966,0.407301246741915,0.105874006649201,0.011209305283955,0.270366506619911,0.073098047901854,0.001444656007748,0.411389999168848,0.011783346515292,0.001385159333859,0.254060035405862,0.004166250867563,0.686151618000192,0.679241799522047,0.000532480944843,0.237485670623991
11732.2322322322,0.642504753239335,0.412812357935138,0.109491832558832,0.011988461397091,0.275146525855095,0.075705610690128,0.00157695814916,0.416423336751743,0.012522046118139,0.001516477702751,0.258939184359357,0.004495635610725,0.689749054218289,0.683104957743362,0.000595714663227,0.242255363286412
11792.1921921922,0.646750465963029,0.418286165223395,0.113157606160621,0.012804643832002,0.279929889350298,0.07836074295167,0.001718883182206,0.421424106819701,0.013292200242239,0.001657405414973,0.263807114783006,0.004843351812082,0.693289564414946,0.686910278491035,0.000664982024894,0.247027577185333
11852.1521521522,0.65093933746543,0.423722021059933,0.116869877213598,0.013658568199922,0.284715267442282,0.08106278351473,0.001870913810851,0.426391888013075,0.014094337565519,0.001808404977177,0.268662476106725,0.005209883983372,0.696774053351964,0.690658583240277,0.000740700232469,0.251801005787517
11912.1121121121,0.65507199962195,0.429119324688701,0.120627181862754,0.01455091700415,0.289501357997534,0.083811036282416,0.002033541436859,0.431326290450386,0.014928963341278,0.001969945107635,0.273503972293743,0.005595701679486,0.70020341725182,0.694350689532991,0.000823301467319,0.256574379412967
11972.0720720721,0.659149088242395,0.43447752053078,0.124428045237134,0.015482338441534,0.294286886977989,0.086604771847196,0.00220726539619,0.436226954623665,0.015796558728076,0.002142499976637,0.278330360974344,0.006001258462711,0.703578543421027,0.697987410428482,0.000913232463876,0.261346465108566
12032.032032032,0.663171242286182,0.439796096595398,0.128270983949769,0.016453445323442,0.29907060893548,0.089443229129039,0.002392592157798,0.441093550316446,0.016697580188065,0.002326548428153,0.28314045252529,0.00642699093459,0.706900309912323,0.701569553997346,0.001010954023833,0.266116066465555
12091.991991992,0.667139103124172,0.445074582917324,0.132154508497909,0.017464814116324,0.303851307437553,0.092325617031511,0.002590034488005,0.445925775544886,0.017632458953303,0.002522573185991,0.287933109101537,0.006873317837517,0.710169585223208,0.705097922856096,0.001116940472111,0.270882023385125
12151.951951952,0.671053313844918,0.450312550022246,0.136077125562481,0.018516984101347,0.308627795427284,0.095251116110306,0.002800110583773,0.450723355522431,0.018601600559395,0.002731060047644,0.292707243626475,0.007340639227679,0.713387228028477,0.708573313740229,0.001231679056876,0.275643211796271
12211.9119119119,0.674914518603293,0.455509607421514,0.140037340206248,0.01961045665204,0.313398915519844,0.098218880249015,0.003023343178348,0.455486041648347,0.019605384445538,0.002952497069016,0.297461818746537,0.007829335720466,0.716554086944592,0.711996517113554,0.001355669296133,0.280398543329858
12271.8718718719,0.678723362009446,0.460665402137405,0.144033657970482,0.020745694628358,0.3181635402385,0.101228038337096,0.003260258622846,0.460213610520353,0.020644163619816,0.003187373743155,0.302195845755597,0.008339767809041,0.719671000323765,0.715368316811672,0.001489422273756,0.285146964952629
12331.8318318318,0.682480488556177,0.465779617259878,0.148064586870416,0.021923121885107,0.322920572192764,0.104277695945302,0.003511385947448,0.464905862971475,0.021718264388427,0.003436180176077,0.306908383494221,0.00887227525632,0.7227387960758,0.718689489717636,0.001633459888036,0.28988745856475
12391.7917917918,0.686186542082868,0.470851970535643,0.152128639290071,0.023143122892249,0.327668944201442,0.107366936994088,0.003777255905905,0.469562623131239,0.022827986147311,0.003699406262658,0.311598537228508,0.009427176560195,0.725758291515847,0.721960805467906,0.001788314056063,0.294619040564267
12451.7517517518,0.689842165274191,0.475882212990184,0.156224333777393,0.02440604246419,0.332407619363252,0.110494825410744,0.004058400007121,0.47418373751118,0.023973601234507,0.003977540865513,0.31626545751287,0.010004768491492,0.728730293236289,0.725183026186799,0.001954525877435,0.299340761381699
12511.7117117117,0.693447999191863,0.480870127583198,0.160350196740895,0.025712185594844,0.33713559107769,0.113660406771304,0.004355349537557,0.47876907411463,0.02515535484139,0.004271070999641,0.320908339040785,0.010605325703771,0.731655597001119,0.728356906247714,0.002132644760975,0.304051704987801
12571.6716716717,0.697004682837842,0.485815527897881,0.164504764049309,0.027061817394919,0.341851883018834,0.116862709923523,0.00466863457821,0.483318521570698,0.026373464980879,0.004580481025539,0.325526419487299,0.011229100413772,0.734534987661251,0.731483192059553,0.002323227518247,0.308750988377392
12631.6316316316,0.700512852747345,0.490718256864224,0.168686582535925,0.028455163127649,0.346555549064619,0.12010074858748,0.004998783019858,0.487831988292258,0.027628122510505,0.004906251853311,0.330118978346662,0.01187632215103,0.737369239089266,0.734562621876759,0.002526837427772,0.313437761031933
