Photon Energy [eV],[oe 1] Transmitivity
1.029319319319319402e+04,1.427013736513130238e-01
1.035315315315315274e+04,1.473349976411894302e-01
1.041311311311311329e+04,1.520039936246178891e-01
1.047307307307307383e+04,1.567057777813119779e-01
1.053303303303303255e+04,1.614378038966986506e-01
1.059299299299299309e+04,1.661975665657622059e-01
1.065295295295295364e+04,1.709826040799678759e-01
1.071291291291291236e+04,1.757905010105816346e-01
1.077287287287287290e+04,1.806188905019299185e-01
1.083283283283283345e+04,1.854654562884447688e-01
1.089279279279279217e+04,1.903279344493492842e-01
1.095275275275275271e+04,1.952041149148936172e-01
1.101271271271271326e+04,2.000918427379412834e-01
1.107267267267267198e+04,2.049890191445522258e-01
1.113263263263263252e+04,2.098936023769622239e-01
1.119259259259259306e+04,2.148036083421206166e-01
1.125255255255255179e+04,2.197171110785804682e-01
1.131251251251251233e+04,2.246322430541931869e-01
1.137247247247247287e+04,2.295471953066609005e-01
1.143243243243243160e+04,2.344602174385792548e-01
1.149239239239239214e+04,2.393696174781574926e-01
1.155235235235235268e+04,2.442737616163600523e-01
1.161231231231231141e+04,2.491710738307555961e-01
1.167227227227227195e+04,2.540600354058618615e-01
1.173223223223223249e+04,2.589391843593571996e-01
1.179219219219219303e+04,2.638071147830057250e-01
1.185215215215215176e+04,2.686624761067245570e-01
1.191211211211211230e+04,2.735039722937425699e-01
1.197207207207207284e+04,2.783303609743443263e-01
1.203203203203203157e+04,2.831404525252904647e-01
1.209199199199199211e+04,2.879331091015372990e-01
1.215195195195195265e+04,2.927072436264748223e-01
1.221191191191191137e+04,2.974618187465372654e-01
1.227187187187187192e+04,3.021958457555969368e-01
1.233183183183183246e+04,3.069083834942209488e-01
1.239179179179179118e+04,3.115985372285083876e-01
1.245175175175175173e+04,3.162654575128698853e-01
1.251171171171171227e+04,3.209083390407848624e-01
1.257167167167167099e+04,3.255264194872991568e-01
1.263163163163163154e+04,3.301189783466615402e-01
1.269159159159159208e+04,3.346853357682940677e-01
1.275155155155155080e+04,3.392248513939649657e-01
1.281151151151151134e+04,3.437369231988213203e-01
1.287147147147147189e+04,3.482209863386672710e-01
1.293143143143143061e+04,3.526765120056847835e-01
1.299139139139139115e+04,3.571030062945745320e-01
1.305135135135135170e+04,3.615000090808680455e-01
1.311131131131131042e+04,3.658670929130157234e-01
1.317127127127127096e+04,3.702038619196714175e-01
1.323123123123123150e+04,3.745099507334203048e-01
1.329119119119119205e+04,3.787850234320500609e-01
1.335115115115115077e+04,3.830287724983494346e-01
1.341111111111111131e+04,3.872409177992433560e-01
1.347107107107107186e+04,3.914212055849942695e-01
1.353103103103103058e+04,3.955694075090591677e-01
1.359099099099099112e+04,3.996853196691098620e-01
1.365095095095095166e+04,4.037687616696115644e-01
1.371091091091091039e+04,4.078195757062640370e-01
1.377087087087087093e+04,4.118376256725623241e-01
1.383083083083083147e+04,4.158227962885976958e-01
1.389079079079079020e+04,4.197749922522347465e-01
1.395075075075075074e+04,4.236941374126368953e-01
1.401071071071071128e+04,4.275801739661730383e-01
1.407067067067067001e+04,4.314330616745681302e-01
1.413063063063063055e+04,4.352527771052089323e-01
1.419059059059059109e+04,4.390393128934296230e-01
1.425055055055054981e+04,4.427926770265460665e-01
1.431051051051051036e+04,4.465128921494476710e-01
1.437047047047047090e+04,4.501999948914271465e-01
1.443043043043042962e+04,4.538540352139829870e-01
1.449039039039039017e+04,4.574750757792697131e-01
1.455035035035035071e+04,4.610631913388508196e-01
1.461031031031030943e+04,4.646184681424017082e-01
1.467027027027026998e+04,4.681410033659921255e-01
1.473023023023023052e+04,4.716309045595483695e-01
1.479019019019019106e+04,4.750882891131334440e-01
1.485015015015014978e+04,4.785132837415944640e-01
1.491011011011011033e+04,4.819060239872152152e-01
1.497007007007007087e+04,4.852666537399063507e-01
1.503003003003002959e+04,4.885953529240765758e-01
1.508998998998999014e+04,4.918922773537241500e-01
1.514994994994995068e+04,4.951575592427405192e-01
1.520990990990990940e+04,4.983913660053872485e-01
1.526986986986986994e+04,5.015938714940982868e-01
1.532982982982983049e+04,5.047652556125218348e-01
1.538978978978978921e+04,5.079057039429998310e-01
1.544974974974974975e+04,5.110154073880589509e-01
1.550970970970971030e+04,5.140945618255641225e-01
1.556966966966966902e+04,5.171433677771035686e-01
1.562962962962962956e+04,5.201620300892672022e-01
1.568958958958959010e+04,5.231507576274088134e-01
1.574954954954954883e+04,5.261097629815465471e-01
1.580950950950950937e+04,5.290392621840199761e-01
1.586946946946946991e+04,5.319394744385416152e-01
1.592942942942942864e+04,5.348106218603030371e-01
1.598938938938938918e+04,5.376529292267856475e-01
1.604934934934934972e+04,5.404666237389225136e-01
1.610930930930930845e+04,5.432519347922875053e-01
1.616926926926926899e+04,5.460090937579937798e-01
1.622922922922922953e+04,5.487383337729659916e-01
1.628918918918919007e+04,5.514398895392772504e-01
1.634914914914914880e+04,5.541139971322630586e-01
1.640910910910910752e+04,5.567608938170854893e-01
1.646906906906906806e+04,5.593808178734923642e-01
1.652902902902902861e+04,5.619740084284470250e-01
1.658898898898898915e+04,5.645407052964029893e-01
1.664894894894894969e+04,5.670811488269028589e-01
1.670890890890891023e+04,5.695955797592874292e-01
1.676886886886886714e+04,5.720842390842227898e-01
1.682882882882882768e+04,5.745473679118336952e-01
1.688878878878878822e+04,5.769852073461694264e-01
1.694874874874874877e+04,5.793979983657984167e-01
1.700870870870870931e+04,5.817859817102885023e-01
1.706866866866866985e+04,5.841493977723576370e-01
1.712862862862863039e+04,5.864884864954904575e-01
1.718858858858858730e+04,5.888034872768002082e-01
1.724854854854854784e+04,5.910946388749507285e-01
1.730850850850850838e+04,5.933621793229358898e-01
1.736846846846846893e+04,5.956063458455314041e-01
1.742842842842842947e+04,5.978273747812383743e-01
1.748838838838839001e+04,6.000255015085513843e-01
1.754834834834834692e+04,6.022009603763597285e-01
1.760830830830830746e+04,6.043539846383441105e-01
1.766826826826826800e+04,6.064848063911858489e-01
1.772822822822822855e+04,6.085936565164586920e-01
1.778818818818818909e+04,6.106807646260371536e-01
1.784814814814814963e+04,6.127463590108771507e-01
1.790810810810810653e+04,6.147906665930530368e-01
1.796806806806806708e+04,6.168139128808924898e-01
1.802802802802802762e+04,6.188163219270869098e-01
1.808798798798798816e+04,6.207981162896684113e-01
1.814794794794794871e+04,6.227595169957065302e-01
1.820790790790790925e+04,6.247007435076388226e-01
1.826786786786786615e+04,6.266220136920938044e-01
1.832782782782782670e+04,6.285235437911268486e-01
1.838778778778778724e+04,6.304055483957403672e-01
1.844774774774774778e+04,6.322682404216085628e-01
1.850770770770770832e+04,6.341118310868963936e-01
1.856766766766766887e+04,6.359365298920873766e-01
1.862762762762762941e+04,6.377425446017318533e-01
1.868758758758758631e+04,6.395300812280175773e-01
1.874754754754754686e+04,6.412993440161020020e-01
1.880750750750750740e+04,6.430505354310995791e-01
1.886746746746746794e+04,6.447838561466742169e-01
1.892742742742742848e+04,6.464995050351380890e-01
1.898738738738738903e+04,6.481976791590084996e-01
1.904734734734734593e+04,6.498785737639363180e-01
1.910730730730730647e+04,6.515423822729518033e-01
1.916726726726726702e+04,6.531892962819578763e-01
1.922722722722722756e+04,6.548195055564151046e-01
1.928718718718718810e+04,6.564331980291598923e-01
1.934714714714714864e+04,6.580305597992900379e-01
1.940710710710710555e+04,6.596117751320826894e-01
1.946706706706706609e+04,6.611770264598723079e-01
1.952702702702702663e+04,6.627264943838557798e-01
1.958698698698698718e+04,6.642603576767651674e-01
1.964694694694694772e+04,6.657787932863675762e-01
1.970690690690690826e+04,6.672819763397532800e-01
1.976686686686686517e+04,6.687700801483562607e-01
1.982682682682682571e+04,6.702432762136811828e-01
1.988678678678678625e+04,6.717017342336882857e-01
1.994674674674674679e+04,6.731456221098042203e-01
2.000670670670670734e+04,6.745750857816933399e-01
2.006666666666666788e+04,6.759901496827592782e-01
2.012662662662662842e+04,6.773911383960161681e-01
2.018658658658658533e+04,6.787782118182484892e-01
2.024654654654654587e+04,6.801515280833023702e-01
2.030650650650650641e+04,6.815112435731213170e-01
2.036646646646646695e+04,6.828575129291428736e-01
2.042642642642642750e+04,6.841904890640465586e-01
2.048638638638638804e+04,6.855103231738048919e-01
2.054634634634634494e+04,6.868171647500391774e-01
2.060630630630630549e+04,6.881111615926398528e-01
2.066626626626626603e+04,6.893924598226418565e-01
2.072622622622622657e+04,6.906612038953279242e-01
2.078618618618618711e+04,6.919175366135416061e-01
2.084614614614614766e+04,6.931615991411955724e-01
2.090610610610610456e+04,6.943935310169516706e-01
2.096606606606606510e+04,6.956134701680651844e-01
2.102602602602602565e+04,6.968215529243645401e-01
2.108598598598598619e+04,6.980179140323623521e-01
2.114594594594594673e+04,6.992026866694789344e-01
2.120590590590590728e+04,7.003760024583647326e-01
2.126586586586586418e+04,7.015379914813072437e-01
2.132582582582582472e+04,7.026887822947120998e-01
2.138578578578578527e+04,7.038285019436472112e-01
2.144574574574574581e+04,7.049572759764353158e-01
2.150570570570570635e+04,7.060752284592862749e-01
2.156566566566566689e+04,7.071824819909593440e-01
2.162562562562562744e+04,7.082791577174443187e-01
2.168558558558558434e+04,7.093653753466560019e-01
2.174554554554554488e+04,7.104412531631234540e-01
2.180550550550550543e+04,7.115069080426821291e-01
2.186546546546546597e+04,7.125624554671432520e-01
2.192542542542542651e+04,7.136080095389474298e-01
2.198538538538538705e+04,7.146436829957850678e-01
2.204534534534534396e+04,7.156695872251858104e-01
2.210530530530530450e+04,7.166858322790616853e-01
2.216526526526526504e+04,7.176925268882069497e-01
2.222522522522522559e+04,7.186897784767417585e-01
2.228518518518518613e+04,7.196776931764983232e-01
2.234514514514514667e+04,7.206563758413466747e-01
2.240510510510510358e+04,7.216259300614462635e-01
2.246506506506506412e+04,7.225864581774320561e-01
2.252502502502502466e+04,7.235380612945183643e-01
2.258498498498498520e+04,7.244808392965286226e-01
2.264494494494494575e+04,7.254148908598332390e-01
2.270490490490490629e+04,7.263403134672107297e-01
2.276486486486486319e+04,7.272572034216077119e-01
2.282482482482482374e+04,7.281656558598144091e-01
2.288478478478478428e+04,7.290657647660367946e-01
2.294474474474474482e+04,7.299576229853789178e-01
2.300470470470470536e+04,7.308413222372168727e-01
2.306466466466466591e+04,7.317169531284716255e-01
2.312462462462462281e+04,7.325846051667816994e-01
2.318458458458458335e+04,7.334443667735628392e-01
2.324454454454454390e+04,7.342963252969637589e-01
2.330450450450450444e+04,7.351405670247089796e-01
2.336446446446446498e+04,7.359771771968336429e-01
2.342442442442442552e+04,7.368062400183033045e-01
2.348438438438438607e+04,7.376278386715225954e-01
2.354434434434434297e+04,7.384420553287264211e-01
2.360430430430430351e+04,7.392489711642592498e-01
2.366426426426426406e+04,7.400486663667350529e-01
2.372422422422422460e+04,7.408412201510837791e-01
2.378418418418418514e+04,7.416267107704772599e-01
2.384414414414414568e+04,7.424052155281410936e-01
2.390410410410410259e+04,7.431768107890454056e-01
2.396406406406406313e+04,7.439415719914781455e-01
2.402402402402402367e+04,7.446995736585014791e-01
2.408398398398398422e+04,7.454508894092868321e-01
2.414394394394394476e+04,7.461955919703326945e-01
2.420390390390390530e+04,7.469337531865667401e-01
2.426386386386386221e+04,7.476654440323222683e-01
2.432382382382382275e+04,7.483907346222052892e-01
2.438378378378378329e+04,7.491096942218337107e-01
2.444374374374374383e+04,7.498223912584686124e-01
2.450370370370370438e+04,7.505288933315203970e-01
2.456366366366366492e+04,7.512292672229410329e-01
2.462362362362362182e+04,7.519235789074996124e-01
2.468358358358358237e+04,7.526118935629417805e-01
2.474354354354354291e+04,7.532942755800313694e-01
2.480350350350350345e+04,7.539707885724800107e-01
2.486346346346346400e+04,7.546414953867596198e-01
2.492342342342342454e+04,7.553064581118011933e-01
2.498338338338338508e+04,7.559657380885831390e-01
2.504334334334334199e+04,7.566193959196023666e-01
2.510330330330330253e+04,7.572674914782374644e-01
2.516326326326326307e+04,7.579100839179988558e-01
2.522322322322322361e+04,7.585472316816684879e-01
2.528318318318318416e+04,7.591789925103302750e-01
2.534314314314314470e+04,7.598054234522917394e-01
2.540310310310310160e+04,7.604265808718974062e-01
2.546306306306306215e+04,7.610425204582362824e-01
2.552302302302302269e+04,7.616532972337409779e-01
2.558298298298298323e+04,7.622589655626826888e-01
2.564294294294294377e+04,7.628595791595615960e-01
2.570290290290290432e+04,7.634551910973933486e-01
2.576286286286286122e+04,7.640458538158926283e-01
2.582282282282282176e+04,7.646316191295574605e-01
2.588278278278278231e+04,7.652125382356463890e-01
2.594274274274274285e+04,7.657886617220645009e-01
2.600270270270270339e+04,7.663600395751419825e-01
2.606266266266266393e+04,7.669267211873215251e-01
2.612262262262262084e+04,7.674887553647442573e-01
2.618258258258258138e+04,7.680461903347406416e-01
2.624254254254254192e+04,7.685990737532277794e-01
2.630250250250250247e+04,7.691474527120109039e-01
2.636246246246246301e+04,7.696913737459931681e-01
2.642242242242242355e+04,7.702308828402906205e-01
2.648238238238238409e+04,7.707660254372591391e-01
2.654234234234234100e+04,7.712968464434291072e-01
2.660230230230230154e+04,7.718233902363528243e-01
2.666226226226226208e+04,7.723457006713595474e-01
2.672222222222222263e+04,7.728638210882285975e-01
2.678218218218218317e+04,7.733777943177712055e-01
2.684214214214214371e+04,7.738876626883310905e-01
2.690210210210210062e+04,7.743934680321977737e-01
2.696206206206206116e+04,7.748952516919367373e-01
2.702202202202202170e+04,7.753930545266398688e-01
2.708198198198198224e+04,7.758869169180899750e-01
2.714194194194194279e+04,7.763768787768491331e-01
2.720190190190190333e+04,7.768629795482631106e-01
2.726186186186186023e+04,7.773452582183917325e-01
2.732182182182182078e+04,7.778237533198563147e-01
2.738178178178178132e+04,7.782985029376159325e-01
2.744174174174174186e+04,7.787695447146625316e-01
2.750170170170170240e+04,7.792369158576445409e-01
2.756166166166166295e+04,7.797006531424154341e-01
2.762162162162161985e+04,7.801607929195083502e-01
2.768158158158158039e+04,7.806173711195387721e-01
2.774154154154154094e+04,7.810704232585379270e-01
2.780150150150150148e+04,7.815199844432119125e-01
2.786146146146146202e+04,7.819660893761346543e-01
2.792142142142142256e+04,7.824087723608693645e-01
2.798138138138138311e+04,7.828480673070257190e-01
2.804134134134134001e+04,7.832840077352450914e-01
2.810130130130130055e+04,7.837166267821242815e-01
2.816126126126126110e+04,7.841459572050716309e-01
2.822122122122122164e+04,7.845720313870981899e-01
2.828118118118118218e+04,7.849948813415477122e-01
2.834114114114114273e+04,7.854145387167604797e-01
2.840110110110109963e+04,7.858310348006768420e-01
2.846106106106106017e+04,7.862444005253821366e-01
2.852102102102102072e+04,7.866546664715845516e-01
2.858098098098098126e+04,7.870618628730401412e-01
2.864094094094094180e+04,7.874660196209161134e-01
2.870090090090090234e+04,7.878671662680941656e-01
2.876086086086085925e+04,7.882653320334197522e-01
2.882082082082081979e+04,7.886605458058942864e-01
2.888078078078078033e+04,7.890528361488089448e-01
2.894074074074074088e+04,7.894422313038255146e-01
2.900070070070070142e+04,7.898287591950029496e-01
2.906066066066066196e+04,7.902124474327706372e-01
2.912062062062061887e+04,7.905933233178457087e-01
2.918058058058057941e+04,7.909714138451018339e-01
2.924054054054053995e+04,7.913467457073846134e-01
2.930050050050050049e+04,7.917193452992770109e-01
2.936046046046046104e+04,7.920892387208132712e-01
2.942042042042042158e+04,7.924564517811447661e-01
2.948038038038038212e+04,7.928210100021559903e-01
2.954034034034033903e+04,7.931829386220338174e-01
2.960030030030029957e+04,7.935422625987871292e-01
2.966026026026026011e+04,7.938990066137218138e-01
2.972022022022022065e+04,7.942531950748678016e-01
2.978018018018018120e+04,7.946048521203608050e-01
2.984014014014014174e+04,7.949540016217814253e-01
2.990010010010009864e+04,7.953006671874450761e-01
2.996006006006005919e+04,7.956448721656521617e-01
3.002002002002001973e+04,7.959866858256867683e-01
3.007997997997998027e+04,7.963261863330908241e-01
3.013993993993994081e+04,7.966632929888947112e-01
3.019989989989990136e+04,7.969980281580503201e-01
3.025985985985985826e+04,7.973304139605584817e-01
3.031981981981981880e+04,7.976604722744681242e-01
3.037977977977977935e+04,7.979882247388362382e-01
3.043973973973973989e+04,7.983136927566475416e-01
3.049969969969970043e+04,7.986368974976977286e-01
3.055965965965966097e+04,7.989578599014366400e-01
3.061961961961961788e+04,7.992766006797769052e-01
3.067957957957957842e+04,7.995931403198619503e-01
3.073953953953953896e+04,7.999074990868011437e-01
3.079949949949949951e+04,8.002196970263670828e-01
3.085945945945946005e+04,8.005297539676571317e-01
3.091941941941942059e+04,8.008376895257227623e-01
3.097937937937938113e+04,8.011435231041604821e-01
3.103933933933933804e+04,8.014472738976724520e-01
3.109929929929929858e+04,8.017489608945902457e-01
3.115925925925925912e+04,8.020486028793690769e-01
3.121921921921921967e+04,8.023462184350467208e-01
3.127917917917918021e+04,8.026418259456704618e-01
3.133913913913914075e+04,8.029354435986939542e-01
3.139909909909909766e+04,8.032270893873417750e-01
3.145905905905905820e+04,8.035167811129425575e-01
3.151901901901901874e+04,8.038045363872321492e-01
3.157897897897897928e+04,8.040903726346277924e-01
3.163893893893893983e+04,8.043743070944703311e-01
3.169889889889890037e+04,8.046563568232392161e-01
3.175885885885885727e+04,8.049365386967389790e-01
3.181881881881881782e+04,8.052148694122536199e-01
3.187877877877877836e+04,8.054913654906786791e-01
3.193873873873873890e+04,8.057660432786201143e-01
3.199869869869869945e+04,8.060389189504706398e-01
3.205865865865865999e+04,8.063100085104544235e-01
3.211861861861861689e+04,8.065793277946491369e-01
3.217857857857857744e+04,8.068468924729806924e-01
3.223853853853853798e+04,8.071127180511902255e-01
3.229849849849849852e+04,8.073768198727793166e-01
3.235845845845845906e+04,8.076392131209257919e-01
3.241841841841841961e+04,8.078999128203779856e-01
3.247837837837838015e+04,8.081589338393236899e-01
3.253833833833833705e+04,8.084162908912345680e-01
3.259829829829829760e+04,8.086719985366865870e-01
3.265825825825825814e+04,8.089260711851571362e-01
3.271821821821821868e+04,8.091785230968010501e-01
3.277817817817817559e+04,8.094293683841993214e-01
3.283813813813813613e+04,8.096786210140900497e-01
3.289809809809809667e+04,8.099262948090749648e-01
3.295805805805805721e+04,8.101724034493025250e-01
3.301801801801801776e+04,8.104169604741328081e-01
3.307797797797797830e+04,8.106599792837793084e-01
3.313793793793793884e+04,8.109014731409285304e-01
3.319789789789789938e+04,8.111414551723410415e-01
3.325785785785785993e+04,8.113799383704313195e-01
3.331781781781782047e+04,8.116169355948262831e-01
3.337777777777778101e+04,8.118524595739056160e-01
3.343773773773773428e+04,8.120865229063218838e-01
3.349769769769769482e+04,8.123191380625003344e-01
3.355765765765765536e+04,8.125503173861211570e-01
3.361761761761761591e+04,8.127800730955816455e-01
3.367757757757757645e+04,8.130084172854403768e-01
3.373753753753753699e+04,8.132353619278434032e-01
3.379749749749749753e+04,8.134609188739312380e-01
3.385745745745745808e+04,8.136850998552289660e-01
3.391741741741741862e+04,8.139079164850189230e-01
3.397737737737737916e+04,8.141293802596943907e-01
3.403733733733733970e+04,8.143495025600989701e-01
3.409729729729730025e+04,8.145682946528459700e-01
3.415725725725726079e+04,8.147857676916239189e-01
3.421721721721721406e+04,8.150019327184830908e-01
3.427717717717717460e+04,8.152168006651078214e-01
3.433713713713713514e+04,8.154303823540721696e-01
3.439709709709709568e+04,8.156426885000789273e-01
3.445705705705705623e+04,8.158537297111851938e-01
3.451701701701701677e+04,8.160635164900097438e-01
3.457697697697697731e+04,8.162720592349277382e-01
3.463693693693693785e+04,8.164793682412496700e-01
3.469689689689689840e+04,8.166854537023841010e-01
3.475685685685685894e+04,8.168903257109885185e-01
3.481681681681681948e+04,8.170939942601045392e-01
