Photon Energy [eV],Flux [Photons/s/0.1%bw]
9.283166332665330265e+04,3.886405483311514854e+09
9.319038076152304711e+04,3.781889926330830097e+09
9.354909819639277703e+04,3.680141386832451820e+09
9.390781563126252149e+04,3.581088139902624607e+09
9.426653306613226596e+04,3.484660265244688034e+09
9.462525050100199587e+04,3.390789603765688896e+09
9.498396793587174034e+04,3.299409715132412434e+09
9.534268537074148480e+04,3.210455836278169632e+09
9.570140280561121472e+04,3.123864840841845512e+09
9.606012024048095918e+04,3.039575199520992756e+09
9.641883767535070365e+04,2.957526941321052551e+09
9.677755511022043356e+04,2.877661615682893276e+09
9.713627254509017803e+04,2.799922255471202850e+09
9.749498997995992249e+04,2.724253340806548119e+09
9.785370741482965241e+04,2.650600763724017143e+09
9.821242484969939687e+04,2.578911793641746521e+09
9.857114228456912679e+04,2.509135043622865200e+09
9.892985971943887125e+04,2.441220437414529324e+09
9.928857715430861572e+04,2.375119177248156071e+09
9.964729458917834563e+04,2.310783712385022640e+09
1.000060120240480901e+05,2.248167708081418514e+09
1.003647294589178346e+05,2.187226004257746220e+09
1.007234468937875645e+05,2.127914622933472395e+09
1.010821643286573089e+05,2.070190701378353357e+09
1.014408817635270534e+05,2.014012477254627228e+09
1.017995991983967833e+05,1.959339261319591045e+09
1.021583166332665278e+05,1.906131410770253420e+09
1.025170340681362723e+05,1.854350303216311455e+09
1.028757515030060022e+05,1.803958311267895460e+09
1.032344689378757466e+05,1.754918777724814177e+09
1.035931863727454911e+05,1.707195991354295015e+09
1.039519038076152210e+05,1.660755163244343996e+09
1.043106212424849655e+05,1.615562403720193148e+09
1.046693386773547099e+05,1.571584699811481476e+09
1.050280561122244399e+05,1.528789893258054256e+09
1.053867735470941843e+05,1.487146659042450190e+09
1.057454909819639288e+05,1.446624484437499523e+09
1.061042084168336587e+05,1.407193648557469845e+09
1.064629258517034032e+05,1.368825202401619673e+09
1.068216432865731476e+05,1.331490949379113197e+09
1.071803607214428775e+05,1.295163426304498434e+09
1.075390781563126220e+05,1.259815884853153229e+09
1.078977955911823665e+05,1.225422273466327667e+09
1.082565130260520964e+05,1.191957219695613861e+09
1.086152304609218409e+05,1.159396012976840258e+09
1.089739478957915853e+05,1.127714587823647499e+09
1.093326653306613152e+05,1.096889507431135654e+09
1.096913827655310597e+05,1.066897947680224776e+09
1.100501002004008042e+05,1.037717681533520579e+09
1.104088176352705341e+05,1.009327063813677788e+09
1.107675350701402785e+05,9.817050163554328680e+08
1.111262525050100085e+05,9.548310135226932764e+08
1.114849699398797529e+05,9.286850680821785927e+08
1.118436873747494974e+05,9.032477174253782034e+08
1.122024048096192273e+05,8.785000101306694746e+08
1.125611222444889718e+05,8.544234928576872349e+08
1.129198396793587162e+05,8.310001975661568642e+08
1.132785571142284462e+05,8.082126290515912771e+08
1.136372745490981906e+05,7.860437527903915644e+08
1.139959919839679351e+05,7.644769830870869160e+08
1.143547094188376650e+05,7.434961715165675879e+08
1.147134268537074095e+05,7.230855956543333530e+08
1.150721442885771539e+05,7.032299480879474878e+08
1.154308617234468838e+05,6.839143257030061483e+08
1.157895791583166283e+05,6.651242192370958328e+08
1.161482965931863728e+05,6.468455030953540802e+08
1.165070140280561027e+05,6.290644254213799238e+08
1.168657314629258472e+05,6.117675984173852205e+08
1.172244488977955916e+05,5.949419889076248407e+08
1.175831663326653215e+05,5.785749091392412186e+08
1.179418837675350660e+05,5.626540078148235083e+08
1.183006012024048105e+05,5.471672613511042595e+08
1.186593186372745404e+05,5.321029653583192825e+08
1.190180360721442848e+05,5.174497263348979950e+08
1.193767535070140293e+05,5.031964535722784400e+08
1.197354709418837592e+05,4.893323512647357583e+08
1.200941883767535037e+05,4.758469108192416430e+08
1.204529058116232482e+05,4.627299033605002165e+08
1.208116232464929781e+05,4.499713724263805747e+08
1.211703406813627225e+05,4.375616268491095901e+08
1.215290581162324524e+05,4.254912338176831603e+08
1.218877755511021969e+05,4.137510121170461178e+08
1.222464929859719414e+05,4.023320255397137403e+08
1.226052104208416713e+05,3.912255764655955434e+08
1.229639278557114158e+05,3.804231996058815122e+08
1.233226452905811602e+05,3.699166559069518447e+08
1.236813627254508901e+05,3.596979266103568077e+08
1.240400801603206346e+05,3.497592074650153518e+08
1.243987975951903791e+05,3.400929030878665447e+08
1.247575150300601090e+05,3.306916214692906737e+08
1.251162324649298534e+05,3.215481686197122931e+08
1.254749498997995979e+05,3.126555433538821936e+08
1.258336673346693278e+05,3.040069322094043493e+08
1.261923847695390723e+05,2.955957044961695075e+08
1.265511022044088168e+05,2.874154074734373689e+08
1.269098196392785467e+05,2.794597616513684988e+08
1.272685370741482911e+05,2.717226562139011025e+08
1.276272545090180356e+05,2.641981445599393845e+08
1.279859719438877655e+05,2.568804399598810971e+08
1.283446893787575100e+05,2.497639113245941103e+08
1.287034068136272545e+05,2.428430790840221047e+08
1.290621242484969844e+05,2.361126111726528704e+08
1.294208416833667288e+05,2.295673191191698313e+08
1.297795591182364733e+05,2.232021542376509607e+08
1.301382765531062032e+05,2.170122039177630246e+08
1.304969939879759477e+05,2.109926880114415288e+08
1.308557114228456921e+05,2.051389553136226535e+08
1.312144288577154221e+05,1.994464801346451938e+08
1.315731462925851811e+05,1.939108589619962871e+08
1.319318637274549110e+05,1.885278072091424763e+08
1.322905811623246409e+05,1.832931560492249727e+08
1.326492985971943708e+05,1.782028493314699531e+08
1.330080160320641298e+05,1.732529405782050788e+08
1.333667334669338597e+05,1.684395900604337752e+08
1.337254509018035897e+05,1.637590619499565065e+08
1.340841683366733487e+05,1.592077215460950434e+08
1.344428857715430786e+05,1.547820325751107335e+08
1.348016032064128085e+05,1.504785545604525506e+08
1.351603206412825675e+05,1.462939402620323002e+08
1.355190380761522974e+05,1.422249331827540696e+08
1.358777555110220273e+05,1.382683651405692995e+08
1.362364729458917864e+05,1.344211539043857455e+08
1.365951903807615163e+05,1.306803008921825886e+08
1.369539078156312462e+05,1.270428889297350198e+08
1.373126252505010052e+05,1.235060800683908165e+08
1.376713426853707351e+05,1.200671134603757113e+08
1.380300601202404650e+05,1.167233032901454866e+08
1.383887775551102241e+05,1.134720367603401542e+08
1.387474949899799540e+05,1.103107721309313476e+08
1.391062124248496839e+05,1.072370368101841360e+08
1.394649298597194429e+05,1.042484254960993230e+08
1.398236472945891728e+05,1.013425983670276403e+08
1.401823647294589027e+05,9.851727932017861307e+07
1.405410821643286617e+05,9.577025425678917766e+07
1.408997995991983917e+05,9.309936941273851693e+07
1.412585170340681216e+05,9.050252973342603445e+07
1.416172344689378806e+05,8.797769729176983237e+07
1.419759519038076105e+05,8.552288974819901586e+07
1.423346693386773404e+05,8.313617885154765844e+07
1.426933867735470994e+05,8.081568897978839278e+07
1.430521042084168294e+05,7.855959571956580877e+07
1.434108216432865593e+05,7.636612448351597786e+07
1.437695390781563183e+05,7.423354916438995302e+07
1.441282565130260482e+05,7.216019082501760125e+07
1.444869739478957781e+05,7.014441642317546904e+07
1.448456913827655371e+05,6.818463757044680417e+07
1.452044088176352670e+05,6.627930932418418676e+07
1.455631262525049970e+05,6.442692901170671731e+07
1.459218436873747560e+05,6.262603508588816971e+07
1.462805611222444859e+05,6.087520601131428778e+07
1.466392785571142158e+05,5.917305918020375818e+07
1.469979959919839748e+05,5.751824985731441528e+07
1.473567134268537047e+05,5.590947015307314694e+07
1.477154308617234346e+05,5.434544802418445796e+07
1.480741482965931937e+05,5.282494630099882931e+07
1.484328657314629236e+05,5.134676174093464762e+07
1.487915831663326535e+05,4.990972410726610571e+07
1.491503006012024125e+05,4.851269527261141688e+07
1.495090180360721424e+05,4.715456834646892548e+07
1.498677354709418723e+05,4.583426682616435736e+07
1.502264529058116022e+05,4.455074373379467428e+07
1.505851703406813613e+05,4.330298090340875834e+07
1.509438877755510912e+05,4.208998814863132685e+07
1.513026052104208211e+05,4.091080247422066331e+07
1.516613226452905801e+05,3.976448735764754564e+07
1.520200400801603100e+05,3.865013202808437496e+07
1.523787575150300399e+05,3.756685076480120420e+07
1.527374749498997990e+05,3.651378221445502341e+07
1.530961923847695289e+05,3.549008872677212954e+07
1.534549098196392588e+05,3.449495570813346654e+07
1.538136272545090178e+05,3.352759099258932099e+07
1.541723446893787477e+05,3.258722422984002531e+07
1.545310621242484776e+05,3.167310628973010927e+07
1.548897795591182366e+05,3.078450868281935528e+07
1.552484969939879666e+05,2.992072299660104513e+07
1.556072144288576965e+05,2.908106034695089608e+07
1.559659318637274555e+05,2.826485084440224990e+07
1.563246492985971854e+05,2.747144307485145330e+07
1.566833667334669153e+05,2.670020359430817142e+07
1.570420841683366743e+05,2.595051643731750920e+07
1.574008016032064043e+05,2.522178263868789747e+07
1.577595190380761342e+05,2.451341976816909388e+07
1.581182364729458932e+05,2.382486147773586959e+07
1.584769539078156231e+05,2.315555706113887206e+07
1.588356713426853530e+05,2.250497102539525554e+07
1.591943887775551120e+05,2.187258267389997467e+07
1.595531062124248419e+05,2.125788570084601641e+07
1.599118236472945719e+05,2.066038779665112123e+07
1.602705410821643309e+05,2.007961026409596205e+07
1.606292585170340608e+05,1.951508764488700032e+07
1.609879759519037907e+05,1.896636735636365414e+07
1.613466933867735497e+05,1.843300933807858452e+07
1.617054108216432796e+05,1.791458570798570290e+07
1.620641282565130095e+05,1.741068042797738314e+07
1.624228456913827686e+05,1.692088897852060571e+07
1.627815631262524985e+05,1.644481804214719310e+07
1.631402805611222284e+05,1.598208519555938058e+07
1.634989979959919874e+05,1.553231861012003571e+07
1.638577154308617173e+05,1.509515676050150208e+07
1.642164328657314472e+05,1.467024814127270319e+07
1.645751503006012063e+05,1.425725099121188559e+07
1.649338677354709362e+05,1.385583302513624728e+07
1.652925851703406661e+05,1.346567117304532789e+07
1.656513026052104251e+05,1.308645132638209499e+07
1.660100200400801550e+05,1.271786809121876210e+07
1.663687374749498849e+05,1.235962454818055034e+07
1.667274549098196439e+05,1.201143201892622001e+07
1.670861723446893739e+05,1.167300983900724910e+07
1.674448897795591038e+05,1.134408513693400659e+07
1.678036072144288628e+05,1.102439261928083189e+07
1.681623246492985927e+05,1.071367436166699044e+07
1.685210420841683226e+05,1.041167960545415431e+07
1.688797595190380816e+05,1.011816456000598706e+07
1.692384769539078115e+05,9.832892210359416902e+06
1.695971943887775415e+05,9.555632130160411820e+06
1.699559118236473005e+05,9.286160299722339958e+06
1.703146292585170304e+05,9.024258929067784920e+06
1.706733466933867603e+05,8.769716285818435252e+06
1.710320641282565193e+05,8.522326527802053839e+06
1.713907815631262492e+05,8.281889540248312056e+06
1.717494989979959792e+05,8.048210777448708192e+06
1.721082164328657382e+05,7.821101108759810217e+06
1.724669338677354681e+05,7.600376668831679970e+06
1.728256513026051980e+05,7.385858711946344003e+06
1.731843687374749570e+05,7.177373470355257392e+06
1.735430861723446869e+05,6.974752016506469809e+06
1.739018036072144168e+05,6.777830129055878147e+06
1.742605210420841468e+05,6.586448162559860386e+06
1.746192384769539058e+05,6.400450920748589560e+06
1.749779559118236357e+05,6.219687533283131197e+06
1.753366733466933656e+05,6.044011335900876671e+06
1.756953907815631246e+05,5.873279753857439384e+06
1.760541082164328545e+05,5.707354188575041480e+06
1.764128256513025844e+05,5.546099907409779727e+06
1.767715430861723435e+05,5.389385936453041621e+06
1.771302605210420734e+05,5.237084956284172833e+06
1.774889779559118033e+05,5.089073200593699701e+06
1.778476953907815623e+05,4.945230357599039562e+06
1.782064128256512922e+05,4.805439474176317453e+06
1.785651302605210221e+05,4.669586862633993849e+06
1.789238476953907812e+05,4.537562010056350380e+06
1.792825651302605111e+05,4.409257490146487951e+06
1.796412825651302410e+05,4.284568877500411123e+06
1.800000000000000000e+05,4.163394664245948661e+06
