Photon Energy [eV],[oe 1] Transmitivity
1.029319319319319402e+04,5.220857613231926209e-01
1.035315315315315274e+04,5.278554522880374300e-01
1.041311311311311329e+04,5.335574261096833748e-01
1.047307307307307383e+04,5.391918179490400309e-01
1.053303303303303255e+04,5.447588066859396783e-01
1.059299299299299309e+04,5.502586121778356709e-01
1.065295295295295364e+04,5.556914926361028462e-01
1.071291291291291236e+04,5.610577421169663515e-01
1.077287287287287290e+04,5.663576881238505667e-01
1.083283283283283345e+04,5.715916893179904257e-01
1.089279279279279217e+04,5.767601333339849035e-01
1.095275275275275271e+04,5.818634346970082971e-01
1.101271271271271326e+04,5.869020328383546259e-01
1.107267267267267198e+04,5.918763902059895887e-01
1.113263263263263252e+04,5.967869904667888470e-01
1.119259259259259306e+04,6.016343367971968004e-01
1.125255255255255179e+04,6.064189502590437986e-01
1.131251251251251233e+04,6.111413682573177963e-01
1.137247247247247287e+04,6.158021430767450788e-01
1.143243243243243160e+04,6.204018404940853104e-01
1.149239239239239214e+04,6.249410384631072235e-01
1.155235235235235268e+04,6.294203258692918634e-01
1.161231231231231141e+04,6.338403013513846940e-01
1.167227227227227195e+04,6.382015721869659375e-01
1.173223223223223249e+04,6.425047532393345362e-01
1.179219219219219303e+04,6.467504659630292085e-01
1.185215215215215176e+04,6.509393374654302011e-01
1.191211211211211230e+04,6.550719996219502850e-01
1.197207207207207284e+04,6.591490882423943765e-01
1.203203203203203157e+04,6.631712422861818501e-01
1.209199199199199211e+04,6.671391031241716840e-01
1.215195195195195265e+04,6.710533138449177315e-01
1.221191191191191137e+04,6.749145186032924348e-01
1.227187187187187192e+04,6.787233620094456077e-01
1.233183183183183246e+04,6.824804885561767120e-01
1.239179179179179118e+04,6.861865420828678896e-01
1.245175175175175173e+04,6.898421652741906218e-01
1.251171171171171227e+04,6.934479991918629516e-01
1.257167167167167099e+04,6.970046828378421155e-01
1.263163163163163154e+04,7.005128527473454270e-01
1.269159159159159208e+04,7.039731426102208145e-01
1.275155155155155080e+04,7.073861829192044093e-01
1.281151151151151134e+04,7.107526006436942767e-01
1.287147147147147189e+04,7.140730189277076922e-01
1.293143143143143061e+04,7.173480568107629685e-01
1.299139139139139115e+04,7.205783289704915662e-01
1.305135135135135170e+04,7.237644454858005449e-01
1.311131131131131042e+04,7.269070116195026632e-01
1.317127127127127096e+04,7.300066276193599712e-01
1.323123123123123150e+04,7.330638885365359236e-01
1.329119119119119205e+04,7.360793840604935578e-01
1.335115115115115077e+04,7.390536983694447892e-01
1.341111111111111131e+04,7.419874099954634206e-01
1.347107107107107186e+04,7.448810917034451862e-01
1.353103103103103058e+04,7.477353103831239078e-01
1.359099099099099112e+04,7.505506269533938069e-01
1.365095095095095166e+04,7.533275962782274293e-01
1.371091091091091039e+04,7.560667670934995144e-01
1.377087087087087093e+04,7.587686819440900843e-01
1.383083083083083147e+04,7.614338771306277120e-01
1.389079079079079020e+04,7.640628826653194094e-01
1.395075075075075074e+04,7.666562222362806045e-01
1.401071071071071128e+04,7.692144131798714923e-01
1.407067067067067001e+04,7.717379664605116263e-01
1.413063063063063055e+04,7.742273866575167807e-01
1.419059059059059109e+04,7.766831719585053362e-01
1.425055055055054981e+04,7.791058141589323194e-01
1.431051051051051036e+04,7.814957986673756185e-01
1.437047047047047090e+04,7.838536045161582644e-01
1.443043043043042962e+04,7.861797043769658266e-01
1.449039039039039017e+04,7.884745645811059855e-01
1.455035035035035071e+04,7.907386451440847619e-01
1.461031031031030943e+04,7.929723997941912073e-01
1.467027027027026998e+04,7.951762760047991208e-01
1.473023023023023052e+04,7.973507150301020197e-01
1.479019019019019106e+04,7.994961519440392239e-01
1.485015015015014978e+04,8.016130156821368313e-01
1.491011011011011033e+04,8.037017290860628549e-01
1.497007007007007087e+04,8.057627089506401719e-01
1.503003003003002959e+04,8.077963917831151308e-01
1.508998998998999014e+04,8.098031809640943157e-01
1.514994994994995068e+04,8.117834482525595474e-01
1.520990990990990940e+04,8.137375856848600986e-01
1.526986986986986994e+04,8.156659795881625596e-01
1.532982982982983049e+04,8.175690106350252950e-01
1.538978978978978921e+04,8.194470538993511299e-01
1.544974974974974975e+04,8.213004789135570638e-01
1.550970970970971030e+04,8.231296497268519863e-01
1.556966966966966902e+04,8.249349249644672977e-01
1.562962962962962956e+04,8.267166578877501726e-01
1.568958958958959010e+04,8.284751964549866843e-01
1.574954954954954883e+04,8.302108833828670820e-01
1.580950950950950937e+04,8.319240562084836421e-01
1.586946946946946991e+04,8.336150473517692783e-01
1.592942942942942864e+04,8.352841841782980836e-01
1.598938938938938918e+04,8.369317890623628742e-01
1.604934934934934972e+04,8.385581794502502406e-01
1.610930930930930845e+04,8.401636679236432759e-01
1.616926926926926899e+04,8.417485622630934694e-01
1.622922922922922953e+04,8.433131655114883829e-01
1.628918918918919007e+04,8.448577760374601509e-01
1.634914914914914880e+04,8.463826875986899534e-01
1.640910910910910752e+04,8.478881894050411816e-01
1.646906906906906806e+04,8.493745661814938730e-01
1.652902902902902861e+04,8.508420982308151359e-01
1.658898898898898915e+04,8.522910614959506859e-01
1.664894894894894969e+04,8.537217276220715467e-01
1.670890890890891023e+04,8.551343640182690331e-01
1.676886886886886714e+04,8.565292339188427251e-01
1.682882882882882768e+04,8.579065964441696668e-01
1.688878878878878822e+04,8.592667066611148208e-01
1.694874874874874877e+04,8.606098156429661250e-01
1.700870870870870931e+04,8.619361705288680620e-01
1.706866866866866985e+04,8.632460145827310916e-01
1.712862862862863039e+04,8.645395872516051794e-01
1.718858858858858730e+04,8.658171242234903309e-01
1.724854854854854784e+04,8.670788574845774699e-01
1.730850850850850838e+04,8.683250153759000112e-01
1.736846846846846893e+04,8.695558226493865783e-01
1.742842842842842947e+04,8.707715005233017669e-01
1.748838838838839001e+04,8.719722667370713998e-01
1.754834834834834692e+04,8.731583356054720690e-01
1.760830830830830746e+04,8.743299180721906261e-01
1.766826826826826800e+04,8.754872217627354125e-01
1.772822822822822855e+04,8.766304510367070035e-01
1.778818818818818909e+04,8.777598070394133645e-01
1.784814814814814963e+04,8.788754877528254239e-01
1.790810810810810653e+04,8.799776880458851647e-01
1.796806806806806708e+04,8.810665997241472480e-01
1.802802802802802762e+04,8.821424115787596110e-01
1.808798798798798816e+04,8.832053094347890321e-01
1.814794794794794871e+04,8.842554761988798973e-01
1.820790790790790925e+04,8.852930919062604875e-01
1.826786786786786615e+04,8.863183337670834661e-01
1.832782782782782670e+04,8.873313762121184389e-01
1.838778778778778724e+04,8.883323909377844885e-01
1.844774774774774778e+04,8.893215469505370008e-01
1.850770770770770832e+04,8.902990106106036805e-01
1.856766766766766887e+04,8.912649456750799670e-01
1.862762762762762941e+04,8.922195133403848510e-01
1.868758758758758631e+04,8.931628722840784240e-01
1.874754754754754686e+04,8.940951787060545941e-01
1.880750750750750740e+04,8.950165863691031953e-01
1.886746746746746794e+04,8.959272466388568112e-01
1.892742742742742848e+04,8.968273085231185382e-01
1.898738738738738903e+04,8.977169187105850101e-01
1.904734734734734593e+04,8.985962216089635746e-01
1.910730730730730647e+04,8.994653593824935012e-01
1.916726726726726702e+04,9.003244719888762182e-01
1.922722722722722756e+04,9.011736972156203507e-01
1.928718718718718810e+04,9.020131707158116630e-01
1.934714714714714864e+04,9.028430260433057963e-01
1.940710710710710555e+04,9.036633946873622314e-01
1.946706706706706609e+04,9.044744061067158114e-01
1.952702702702702663e+04,9.052761877630995935e-01
1.958698698698698718e+04,9.060688651542213590e-01
1.964694694694694772e+04,9.068525618462017768e-01
1.970690690690690826e+04,9.076273995054863208e-01
1.976686686686686517e+04,9.083934979302277224e-01
1.982682682682682571e+04,9.091509750811559432e-01
1.988678678678678625e+04,9.098999471119355587e-01
1.994674674674674679e+04,9.106405283990228750e-01
2.000670670670670734e+04,9.113728219384157336e-01
2.006666666666666788e+04,9.120968721523684541e-01
2.012662662662662842e+04,9.128128663303480828e-01
2.018658658658658533e+04,9.135209122377638824e-01
2.024654654654654587e+04,9.142211159957748245e-01
2.030650650650650641e+04,9.149135821085793152e-01
2.036646646646646695e+04,9.155984134902395155e-01
2.042642642642642750e+04,9.162757114910531353e-01
2.048638638638638804e+04,9.169455759234707015e-01
2.054634634634634494e+04,9.176081050875738443e-01
2.060630630630630549e+04,9.182633957961167104e-01
2.066626626626626603e+04,9.189115433991398296e-01
2.072622622622622657e+04,9.195526418081609865e-01
2.078618618618618711e+04,9.201867835199513124e-01
2.084614614614614766e+04,9.208140596399034816e-01
2.090610610610610456e+04,9.214345599049970081e-01
2.096606606606606510e+04,9.220483727063711887e-01
2.102602602602602565e+04,9.226555851115053608e-01
2.108598598598598619e+04,9.232562828860200188e-01
2.114594594594594673e+04,9.238505505150997887e-01
2.120590590590590728e+04,9.244384712245494740e-01
2.126586586586586418e+04,9.250201270014827282e-01
2.132582582582582472e+04,9.255955986146560122e-01
2.138578578578578527e+04,9.261649656344506099e-01
2.144574574574574581e+04,9.267283064525083658e-01
2.150570570570570635e+04,9.272856983010288046e-01
2.156566566566566689e+04,9.278372172717309629e-01
2.162562562562562744e+04,9.283829383344882613e-01
2.168558558558558434e+04,9.289229353556408553e-01
2.174554554554554488e+04,9.294572811159894643e-01
2.180550550550550543e+04,9.299860473284796702e-01
2.186546546546546597e+04,9.305093046555782399e-01
2.192542542542542651e+04,9.310271227263497984e-01
2.198538538538538705e+04,9.315395701532366290e-01
2.204534534534534396e+04,9.320467145485498150e-01
2.210530530530530450e+04,9.325486225406721674e-01
2.216526526526526504e+04,9.330453597899837082e-01
2.222522522522522559e+04,9.335369910045091535e-01
2.228518518518518613e+04,9.340235799552952800e-01
2.234514514514514667e+04,9.345051894915240576e-01
2.240510510510510358e+04,9.349818815553611051e-01
2.246506506506506412e+04,9.354537171965507936e-01
2.252502502502502466e+04,9.359207565867562195e-01
2.258498498498498520e+04,9.363830590336547077e-01
2.264494494494494575e+04,9.368406829947857339e-01
2.270490490490490629e+04,9.372936860911650347e-01
2.276486486486486319e+04,9.377421251206583541e-01
2.282482482482482374e+04,9.381860560711295927e-01
2.288478478478478428e+04,9.386255341333575863e-01
2.294474474474474482e+04,9.390606137137356146e-01
2.300470470470470536e+04,9.394913484467480869e-01
2.306466466466466591e+04,9.399177912072333996e-01
2.312462462462462281e+04,9.403399941224387382e-01
2.318458458458458335e+04,9.407580085838641581e-01
2.324454454454454390e+04,9.411718852589054940e-01
2.330450450450450444e+04,9.415816741022967618e-01
2.336446446446446498e+04,9.419874243673562741e-01
2.342442442442442552e+04,9.423891846170413533e-01
2.348438438438438607e+04,9.427870027348117521e-01
2.354434434434434297e+04,9.431809259353090003e-01
2.360430430430430351e+04,9.435710007748524530e-01
2.366426426426426406e+04,9.439572731617558166e-01
2.372422422422422460e+04,9.443397883664691461e-01
2.378418418418418514e+04,9.447185910315453183e-01
2.384414414414414568e+04,9.450937251814399698e-01
2.390410410410410259e+04,9.454652342321421266e-01
2.396406406406406313e+04,9.458331610006420753e-01
2.402402402402402367e+04,9.461975477142386959e-01
2.408398398398398422e+04,9.465584360196879210e-01
2.414394394394394476e+04,9.469158669921970972e-01
2.420390390390390530e+04,9.472698811442672451e-01
2.426386386386386221e+04,9.476205184343834409e-01
2.432382382382382275e+04,9.479678182755622018e-01
2.438378378378378329e+04,9.483118195437498787e-01
2.444374374374374383e+04,9.486525605860841592e-01
2.450370370370370438e+04,9.489900792290121290e-01
2.456366366366366492e+04,9.493244127862747739e-01
2.462362362362362182e+04,9.496555980667552577e-01
2.468358358358358237e+04,9.499836713821971923e-01
2.474354354354354291e+04,9.503086685547914580e-01
2.480350350350350345e+04,9.506306249246373463e-01
2.486346346346346400e+04,9.509495753570780252e-01
2.492342342342342454e+04,9.512655542499134365e-01
2.498338338338338508e+04,9.515785955404937324e-01
2.504334334334334199e+04,9.518887327126925868e-01
2.510330330330330253e+04,9.521959988037657086e-01
2.516326326326326307e+04,9.525004264110950025e-01
2.522322322322322361e+04,9.528020476988198206e-01
2.528318318318318416e+04,9.531008944043593001e-01
2.534314314314314470e+04,9.533969978448252336e-01
2.540310310310310160e+04,9.536903889233295795e-01
2.546306306306306215e+04,9.539810981351880548e-01
2.552302302302302269e+04,9.542691555740199227e-01
2.558298298298298323e+04,9.545545909377479710e-01
2.564294294294294377e+04,9.548374335344994579e-01
2.570290290290290432e+04,9.551177122884096926e-01
2.576286286286286122e+04,9.553954557453305796e-01
2.582282282282282176e+04,9.556706920784457937e-01
2.588278278278278231e+04,9.559434490937914752e-01
2.594274274274274285e+04,9.562137542356909936e-01
2.600270270270270339e+04,9.564816345920953422e-01
2.606266266266266393e+04,9.567471168998415987e-01
2.612262262262262084e+04,9.570102275498214572e-01
2.618258258258258138e+04,9.572709925920678264e-01
2.624254254254254192e+04,9.575294377407578272e-01
2.630250250250250247e+04,9.577855883791347447e-01
2.636246246246246301e+04,9.580394695643503766e-01
2.642242242242242355e+04,9.582911060322277796e-01
2.648238238238238409e+04,9.585405222019482974e-01
2.654234234234234100e+04,9.587877421806622058e-01
2.660230230230230154e+04,9.590327897680249736e-01
2.666226226226226208e+04,9.592756884606599144e-01
2.672222222222222263e+04,9.595164614565501182e-01
2.678218218218218317e+04,9.597551316593587734e-01
2.684214214214214371e+04,9.599917216826802102e-01
2.690210210210210062e+04,9.602262538542239989e-01
2.696206206206206116e+04,9.604587502199295468e-01
2.702202202202202170e+04,9.606892325480184125e-01
2.708198198198198224e+04,9.609177223329781192e-01
2.714194194194194279e+04,9.611442407994859050e-01
2.720190190190190333e+04,9.613688089062669695e-01
2.726186186186186023e+04,9.615914473498942128e-01
2.732182182182182078e+04,9.618121765685248015e-01
2.738178178178178132e+04,9.620310167455801142e-01
2.744174174174174186e+04,9.622479878133658460e-01
2.750170170170170240e+04,9.624631094566348244e-01
2.756166166166166295e+04,9.626764011160948709e-01
2.762162162162161985e+04,9.628878819918597065e-01
2.768158158158158039e+04,9.630975710468467899e-01
2.774154154154154094e+04,9.633054870101213085e-01
2.780150150150150148e+04,9.635116483801871023e-01
2.786146146146146202e+04,9.637160734282276264e-01
2.792142142142142256e+04,9.639187802012934014e-01
2.798138138138138311e+04,9.641197865254435007e-01
2.804134134134134001e+04,9.643191100088337464e-01
2.810130130130130055e+04,9.645167680447602754e-01
2.816126126126126110e+04,9.647127778146538102e-01
2.822122122122122164e+04,9.649071562910276345e-01
2.828118118118118218e+04,9.650999202403810484e-01
2.834114114114114273e+04,9.652910862260555280e-01
2.840110110110109963e+04,9.654806706110490300e-01
2.846106106106106017e+04,9.656686895607858867e-01
2.852102102102102072e+04,9.658551590458429592e-01
2.858098098098098126e+04,9.660400948446357106e-01
2.864094094094094180e+04,9.662235125460617580e-01
2.870090090090090234e+04,9.664054275521036796e-01
2.876086086086085925e+04,9.665858550803920757e-01
2.882082082082081979e+04,9.667648101667307703e-01
2.888078078078078033e+04,9.669423076675810469e-01
2.894074074074074088e+04,9.671183622625089127e-01
2.900070070070070142e+04,9.672929884565962810e-01
2.906066066066066196e+04,9.674662005828138511e-01
2.912062062062061887e+04,9.676380128043579054e-01
2.918058058058057941e+04,9.678084391169529122e-01
2.924054054054053995e+04,9.679774933511182677e-01
2.930050050050050049e+04,9.681451891744007332e-01
2.936046046046046104e+04,9.683115400935735639e-01
2.942042042042042158e+04,9.684765594568018887e-01
2.948038038038038212e+04,9.686402604557761142e-01
2.954034034034033903e+04,9.688026561278130222e-01
2.960030030030029957e+04,9.689637593579244479e-01
2.966026026026026011e+04,9.691235828808565378e-01
2.972022022022022065e+04,9.692821392830972549e-01
2.978018018018018120e+04,9.694394410048533528e-01
2.984014014014014174e+04,9.695955003420004825e-01
2.990010010010009864e+04,9.697503294480003255e-01
2.996006006006005919e+04,9.699039403357924138e-01
3.002002002002001973e+04,9.700563638801854571e-01
3.007997997997998027e+04,9.702076345118011425e-01
3.013993993993994081e+04,9.703577212969733967e-01
3.019989989989990136e+04,9.705066357161840074e-01
3.025985985985985826e+04,9.706543891184590267e-01
3.031981981981981880e+04,9.708009927230937253e-01
3.037977977977977935e+04,9.709464576213520104e-01
3.043973973973973989e+04,9.710907947781400873e-01
3.049969969969970043e+04,9.712340150336573608e-01
3.055965965965966097e+04,9.713761291050209135e-01
3.061961961961961788e+04,9.715171475878684459e-01
3.067957957957957842e+04,9.716570809579362367e-01
3.073953953953953896e+04,9.717959395726150085e-01
3.079949949949949951e+04,9.719337336724828136e-01
3.085945945945946005e+04,9.720704733828156030e-01
3.091941941941942059e+04,9.722061687150763687e-01
3.097937937937938113e+04,9.723408295683820812e-01
3.103933933933933804e+04,9.724744657309498663e-01
3.109929929929929858e+04,9.726070868815220871e-01
3.115925925925925912e+04,9.727387025907709983e-01
3.121921921921921967e+04,9.728693223226834164e-01
3.127917917917918021e+04,9.729989554359247395e-01
3.133913913913914075e+04,9.731276111851840938e-01
3.139909909909909766e+04,9.732552987225002727e-01
3.145905905905905820e+04,9.733820270985680256e-01
3.151901901901901874e+04,9.735078052640263602e-01
3.157897897897897928e+04,9.736326420707281937e-01
3.163893893893893983e+04,9.737565462729915744e-01
3.169889889889890037e+04,9.738795265288338054e-01
3.175885885885885727e+04,9.740015914011879161e-01
3.181881881881881782e+04,9.741227493591008146e-01
3.187877877877877836e+04,9.742430087789162307e-01
3.193873873873873890e+04,9.743623779454395617e-01
3.199869869869869945e+04,9.744808650530868421e-01
3.205865865865865999e+04,9.745984782070172825e-01
3.211861861861861689e+04,9.747152254242500424e-01
3.217857857857857744e+04,9.748311146347655720e-01
3.223853853853853798e+04,9.749461536825905217e-01
3.229849849849849852e+04,9.750603503268688854e-01
3.235845845845845906e+04,9.751737122429168236e-01
3.241841841841841961e+04,9.752862470232633862e-01
3.247837837837838015e+04,9.753979621786765808e-01
3.253833833833833705e+04,9.755088651391758958e-01
3.259829829829829760e+04,9.756189632550286150e-01
3.265825825825825814e+04,9.757282637977351403e-01
3.271821821821821868e+04,9.758367739609984381e-01
3.277817817817817559e+04,9.759445008616809414e-01
3.283813813813813613e+04,9.760514515407483493e-01
3.289809809809809667e+04,9.761576329642001060e-01
3.295805805805805721e+04,9.762630520239866661e-01
3.301801801801801776e+04,9.763677155389148821e-01
3.307797797797797830e+04,9.764716302555411787e-01
3.313793793793793884e+04,9.765748028490510713e-01
3.319789789789789938e+04,9.766772399241275826e-01
3.325785785785785993e+04,9.767789480158083348e-01
3.331781781781782047e+04,9.768799335903293191e-01
3.337777777777778101e+04,9.769802030459587838e-01
3.343773773773773428e+04,9.770797627138189112e-01
3.349769769769769482e+04,9.771786188586962796e-01
3.355765765765765536e+04,9.772767776798415573e-01
3.361761761761761591e+04,9.773742453117585383e-01
3.367757757757757645e+04,9.774710278249814088e-01
3.373753753753753699e+04,9.775671312268436886e-01
3.379749749749749753e+04,9.776625614622342919e-01
3.385745745745745808e+04,9.777573244143445974e-01
3.391741741741741862e+04,9.778514259054061908e-01
3.397737737737737916e+04,9.779448716974167288e-01
3.403733733733733970e+04,9.780376674928582537e-01
3.409729729729730025e+04,9.781298189354041828e-01
3.415725725725726079e+04,9.782213316106174172e-01
3.421721721721721406e+04,9.783122110466396792e-01
3.427717717717717460e+04,9.784024627148703024e-01
3.433713713713713514e+04,9.784920920306379166e-01
3.439709709709709568e+04,9.785811043538609200e-01
3.445705705705705623e+04,9.786695049897008447e-01
3.451701701701701677e+04,9.787572991892068419e-01
3.457697697697697731e+04,9.788444921499506179e-01
3.463693693693693785e+04,9.789310890166542656e-01
3.469689689689689840e+04,9.790170948818084362e-01
3.475685685685685894e+04,9.791025147862839617e-01
3.481681681681681948e+04,9.791873537199341504e-01
